PCA_SD_23008-T1	000474F	+	33929	34526	33929	34526	3	33929,34062,34253,	33984,34121,34526,	0	PCA_SD_23008	cmpl	cmpl	0,1,0,
PCA_SD_23014-T1	000474F	+	59095	60634	59095	60634	5	59095,59480,59662,60256,60550,	59407,59574,60147,60364,60634,	0	PCA_SD_23014	cmpl	cmpl	0,0,1,0,0,
PCA_SD_23015-T1	000474F	-	61606	63266	61606	63266	3	61606,62563,62774,	62448,62693,63266,	0	PCA_SD_23015	cmpl	cmpl	1,0,0,
PCA_SD_23010-T1	000474F	-	38933	41947	38933	41947	2	38933,41755,	39098,41947,	0	PCA_SD_23010	cmpl	cmpl	0,0,
PCA_SD_23011-T1	000474F	-	45562	45853	45562	45853	1	45562,	45853,	0	PCA_SD_23011	cmpl	cmpl	0,
PCA_SD_23012-T1	000474F	-	45965	46819	45965	46819	2	45965,46526,	46398,46819,	0	PCA_SD_23012	cmpl	cmpl	2,0,
PCA_SD_23013-T1	000474F	-	56178	58905	56178	58905	6	56178,56759,57101,58234,58395,58736,	56685,57023,58082,58332,58644,58905,	0	PCA_SD_23013	cmpl	cmpl	0,0,0,1,1,0,
PCA_SD_26593-T1	000422F	+	7309	7656	7309	7656	2	7309,7532,	7488,7656,	0	PCA_SD_26593	cmpl	cmpl	0,2,
PCA_SD_26594-T1	000422F	-	37311	37927	37311	37927	2	37311,37693,	37581,37927,	0	PCA_SD_26594	cmpl	cmpl	0,0,
PCA_SD_26595-T1	000422F	+	39760	41553	39760	41553	3	39760,40684,41248,	40635,41193,41553,	0	PCA_SD_26595	cmpl	cmpl	0,2,1,
PCA_SD_26211-T1	000464F	-	53055	53667	53055	53667	1	53055,	53667,	0	PCA_SD_26211	cmpl	cmpl	0,
PCA_SD_26210-T1	000464F	+	52308	52800	52308	52800	1	52308,	52800,	0	PCA_SD_26210	cmpl	cmpl	0,
PCA_SD_26212-T1	000464F	-	56746	57085	56746	57085	1	56746,	57085,	0	PCA_SD_26212	cmpl	cmpl	0,
PCA_SD_26207-T1	000464F	-	40321	40788	40321	40788	2	40321,40604,	40554,40788,	0	PCA_SD_26207	cmpl	cmpl	1,0,
PCA_SD_26208-T1	000464F	-	41511	42546	41511	42546	4	41511,41858,42055,42258,	41797,41956,42184,42546,	0	PCA_SD_26208	cmpl	cmpl	2,0,0,0,
PCA_SD_26209-T1	000464F	-	50013	50571	50013	50571	1	50013,	50571,	0	PCA_SD_26209	cmpl	cmpl	0,
PCA_SD_23847-T1	000463F	+	5161	6976	5161	6976	7	5161,5291,5400,5514,5720,5897,6326,	5213,5324,5445,5627,5780,6120,6976,	0	PCA_SD_23847	cmpl	cmpl	0,1,1,1,0,0,1,
PCA_SD_23850-T1	000463F	+	26663	27884	26663	27884	3	26663,27575,27758,	27484,27675,27884,	0	PCA_SD_23850	cmpl	cmpl	0,2,0,
PCA_SD_23851-T1	000463F	-	28519	29041	28519	29041	2	28519,29007,	28950,29041,	0	PCA_SD_23851	cmpl	cmpl	1,0,
PCA_SD_23852-T1	000463F	-	29395	30201	29395	30201	2	29395,30146,	30021,30201,	0	PCA_SD_23852	cmpl	cmpl	1,0,
PCA_SD_23853-T1	000463F	+	36122	36960	36122	36960	2	36122,36334,	36258,36960,	0	PCA_SD_23853	cmpl	cmpl	0,1,
PCA_SD_23854-T1	000463F	-	40517	44396	40517	44396	4	40517,43340,43510,43799,	40975,43436,43736,44396,	0	PCA_SD_23854	cmpl	cmpl	1,1,0,0,
PCA_SD_23855-T1	000463F	+	47161	50192	47161	50192	4	47161,49225,49574,50017,	47471,49472,49892,50192,	0	PCA_SD_23855	cmpl	cmpl	0,1,2,2,
PCA_SD_23846-T1	000463F	+	4456	5036	4456	5036	2	4456,4916,	4783,5036,	0	PCA_SD_23846	cmpl	cmpl	0,0,
PCA_SD_23845-T1	000463F	-	9	171	9	171	1	9,	171,	0	PCA_SD_23845	cmpl	cmpl	0,
PCA_SD_23849-T1	000463F	-	19610	19948	19610	19948	2	19610,19910,	19755,19948,	0	PCA_SD_23849	cmpl	cmpl	2,0,
PCA_SD_23848-T1	000463F	+	10190	11588	10190	11588	3	10190,10306,10535,	10229,10450,11588,	0	PCA_SD_23848	cmpl	cmpl	0,0,0,
PCA_SD_23744-T1	000467F	-	153	1436	153	1436	2	153,1008,	925,1436,	0	PCA_SD_23744	cmpl	cmpl	2,0,
PCA_SD_23745-T1	000467F	-	12824	15188	12824	15188	3	12824,13720,14863,	13285,14779,15188,	0	PCA_SD_23745	cmpl	cmpl	1,1,0,
PCA_SD_23746-T1	000467F	-	22261	22597	22261	22597	2	22261,22540,	22432,22597,	0	PCA_SD_23746	cmpl	cmpl	0,0,
PCA_SD_23747-T1	000467F	+	27404	28616	27404	28616	1	27404,	28616,	0	PCA_SD_23747	cmpl	cmpl	0,
PCA_SD_23748-T1	000467F	+	37743	38558	37743	38558	3	37743,38257,38487,	38146,38401,38558,	0	PCA_SD_23748	cmpl	cmpl	0,1,1,
PCA_SD_23749-T1	000467F	+	38581	39526	38581	39526	2	38581,39290,	39206,39526,	0	PCA_SD_23749	cmpl	cmpl	0,1,
PCA_SD_23755-T1	000467F	-	61852	62582	61852	62582	3	61852,62142,62314,	62037,62247,62582,	0	PCA_SD_23755	cmpl	cmpl	1,1,0,
PCA_SD_23754-T1	000467F	+	58267	59874	58267	59874	5	58267,58606,58899,59212,59428,	58530,58742,59174,59319,59874,	0	PCA_SD_23754	cmpl	cmpl	0,2,0,2,1,
PCA_SD_23753-T1	000467F	-	53081	53696	53081	53696	1	53081,	53696,	0	PCA_SD_23753	cmpl	cmpl	0,
PCA_SD_23752-T1	000467F	-	50796	52782	50796	52782	4	50796,51641,52226,52647,	50946,52156,52533,52782,	0	PCA_SD_23752	cmpl	cmpl	0,1,0,0,
PCA_SD_23751-T1	000467F	-	47971	49450	47971	49450	2	47971,49353,	49278,49450,	0	PCA_SD_23751	cmpl	cmpl	1,0,
PCA_SD_23750-T1	000467F	-	45789	46962	45789	46962	4	45789,45946,46138,46460,	45852,46028,46322,46962,	0	PCA_SD_23750	cmpl	cmpl	0,2,1,0,
PCA_SD_23623-T1	000472F	-	51085	52226	51085	52226	4	51085,51276,51829,51965,	51207,51760,51895,52226,	0	PCA_SD_23623	cmpl	cmpl	1,0,0,0,
PCA_SD_23622-T1	000472F	+	45608	47125	45608	47125	2	45608,47039,	46971,47125,	0	PCA_SD_23622	cmpl	cmpl	0,1,
PCA_SD_23621-T1	000472F	-	41049	42015	41049	42015	1	41049,	42015,	0	PCA_SD_23621	cmpl	cmpl	0,
PCA_SD_23620-T1	000472F	-	32772	33747	32772	33747	1	32772,	33747,	0	PCA_SD_23620	cmpl	cmpl	0,
PCA_SD_23616-T1	000472F	-	18804	19425	18804	19425	3	18804,19226,19375,	19160,19306,19425,	0	PCA_SD_23616	cmpl	cmpl	1,2,0,
PCA_SD_23617-T1	000472F	+	24197	25405	24197	25405	5	24197,24411,24598,24773,24922,	24350,24516,24706,24854,25405,	0	PCA_SD_23617	cmpl	cmpl	0,0,0,0,0,
PCA_SD_23614-T1	000472F	-	6488	7669	6488	7669	3	6488,7330,7592,	6877,7452,7669,	0	PCA_SD_23614	cmpl	cmpl	1,2,0,
PCA_SD_23615-T1	000472F	+	14571	17540	14571	17540	12	14571,14700,14918,15032,15138,15256,15379,15521,15869,15953,16272,16519,	14608,14821,14941,15042,15170,15320,15434,15782,15887,16063,16347,17540,	0	PCA_SD_23615	cmpl	cmpl	0,1,2,1,2,1,2,0,0,0,2,2,
PCA_SD_23618-T1	000472F	-	27745	30788	27745	30788	2	27745,28809,	28427,30788,	0	PCA_SD_23618	cmpl	cmpl	2,0,
PCA_SD_23619-T1	000472F	-	31320	32664	31320	32664	3	31320,31552,31927,	31476,31826,32664,	0	PCA_SD_23619	cmpl	cmpl	0,2,0,
PCA_SD_23024-T1	000466F	-	9116	10644	9116	10644	6	9116,9346,9656,9956,10354,10491,	9273,9576,9886,10266,10423,10644,	0	PCA_SD_23024	cmpl	cmpl	2,0,1,0,0,0,
PCA_SD_23027-T1	000466F	-	12477	12820	12477	12820	2	12477,12606,	12530,12820,	0	PCA_SD_23027	cmpl	cmpl	1,0,
PCA_SD_23026-T1	000466F	+	11422	11714	11422	11714	2	11422,11631,	11516,11714,	0	PCA_SD_23026	cmpl	cmpl	0,1,
PCA_SD_23029-T1	000466F	+	21074	21846	21074	21846	2	21074,21169,	21087,21846,	0	PCA_SD_23029	cmpl	cmpl	0,1,
PCA_SD_23028-T1	000466F	+	17393	18111	17393	18111	3	17393,17668,17877,	17546,17791,18111,	0	PCA_SD_23028	cmpl	cmpl	0,0,0,
PCA_SD_23025-T1	000466F	+	10733	11393	10733	11393	2	10733,11197,	10831,11393,	0	PCA_SD_23025	cmpl	cmpl	0,2,
PCA_SD_23034-T1	000466F	-	50436	51402	50436	51402	2	50436,51252,	50682,51402,	0	PCA_SD_23034	cmpl	cmpl	0,0,
PCA_SD_23035-T1	000466F	-	52271	52824	52271	52824	3	52271,52584,52717,	52523,52648,52824,	0	PCA_SD_23035	cmpl	cmpl	0,2,0,
PCA_SD_23032-T1	000466F	-	48286	48654	48286	48654	2	48286,48555,	48478,48654,	0	PCA_SD_23032	cmpl	cmpl	0,0,
PCA_SD_23033-T1	000466F	-	50021	50312	50021	50312	2	50021,50192,	50117,50312,	0	PCA_SD_23033	cmpl	cmpl	0,0,
PCA_SD_23030-T1	000466F	-	22588	26151	22588	26151	2	22588,24709,	24644,26151,	0	PCA_SD_23030	cmpl	cmpl	2,0,
PCA_SD_23031-T1	000466F	+	37918	38569	37918	38569	3	37918,38007,38383,	37928,38030,38569,	0	PCA_SD_23031	cmpl	cmpl	0,1,0,
PCA_SD_23036-T1	000466F	+	52941	53502	52941	53502	3	52941,53228,53403,	53081,53313,53502,	0	PCA_SD_23036	cmpl	cmpl	0,2,0,
PCA_SD_23037-T1	000466F	-	55355	56040	55355	56040	3	55355,55629,55995,	55540,55894,56040,	0	PCA_SD_23037	cmpl	cmpl	1,0,0,
PCA_SD_25126-T1	000468F	-	59295	60033	59295	60033	1	59295,	60033,	0	PCA_SD_25126	cmpl	cmpl	0,
PCA_SD_25127-T1	000468F	-	60060	60306	60060	60306	1	60060,	60306,	0	PCA_SD_25127	cmpl	cmpl	0,
PCA_SD_25125-T1	000468F	-	58321	59067	58321	59067	4	58321,58665,58810,58973,	58589,58734,58847,59067,	0	PCA_SD_25125	cmpl	cmpl	2,2,1,0,
PCA_SD_25124-T1	000468F	+	56563	57423	56563	57423	2	56563,57221,	57141,57423,	0	PCA_SD_25124	cmpl	cmpl	0,2,
PCA_SD_25122-T1	000468F	+	25660	27391	25660	27391	9	25660,25768,26046,26415,26635,26843,27018,27193,27293,	25690,25954,26336,26560,26755,26929,27086,27211,27391,	0	PCA_SD_25122	cmpl	cmpl	0,0,0,2,0,0,2,1,1,
PCA_SD_25123-T1	000468F	-	28312	28859	28312	28859	3	28312,28705,28856,	28570,28741,28859,	0	PCA_SD_25123	cmpl	cmpl	0,0,0,
PCA_SD_25120-T1	000468F	+	20727	21336	20727	21336	1	20727,	21336,	0	PCA_SD_25120	cmpl	cmpl	0,
PCA_SD_25121-T1	000468F	+	24899	25133	24899	25133	2	24899,24994,	24913,25133,	0	PCA_SD_25121	cmpl	cmpl	0,2,
PCA_SD_24611-T1	000470F	+	61463	61724	61463	61724	1	61463,	61724,	0	PCA_SD_24611	cmpl	cmpl	0,
PCA_SD_24610-T1	000470F	-	58257	60010	58257	60010	4	58257,58481,58759,60007,	58420,58696,59011,60010,	0	PCA_SD_24610	cmpl	cmpl	2,0,0,0,
PCA_SD_24608-T1	000470F	-	37344	37764	37344	37764	3	37344,37637,37752,	37569,37652,37764,	0	PCA_SD_24608	cmpl	cmpl	0,0,0,
PCA_SD_24609-T1	000470F	-	53698	54819	53698	54819	3	53698,54166,54582,	54098,54486,54819,	0	PCA_SD_24609	cmpl	cmpl	2,0,0,
PCA_SD_24604-T1	000470F	-	13820	14051	13820	14051	2	13820,13923,	13860,14051,	0	PCA_SD_24604	cmpl	cmpl	2,0,
PCA_SD_24605-T1	000470F	-	21713	22724	21713	22724	2	21713,22585,	22018,22724,	0	PCA_SD_24605	cmpl	cmpl	1,0,
PCA_SD_24606-T1	000470F	+	28078	29517	28078	29517	3	28078,28399,29029,	28310,28765,29517,	0	PCA_SD_24606	cmpl	cmpl	0,1,1,
PCA_SD_24607-T1	000470F	-	34962	35272	34962	35272	2	34962,35068,	34968,35272,	0	PCA_SD_24607	cmpl	cmpl	0,0,
PCA_SD_24601-T1	000470F	+	1191	1734	1191	1734	1	1191,	1734,	0	PCA_SD_24601	cmpl	cmpl	0,
PCA_SD_24602-T1	000470F	+	2428	2872	2428	2872	1	2428,	2872,	0	PCA_SD_24602	cmpl	cmpl	0,
PCA_SD_24603-T1	000470F	+	8212	10079	8212	10079	2	8212,9818,	8377,10079,	0	PCA_SD_24603	cmpl	cmpl	0,0,
PCA_SD_26185-T1	000469F	-	22712	23493	22712	23493	3	22712,23245,23391,	23174,23323,23493,	0	PCA_SD_26185	cmpl	cmpl	0,0,0,
PCA_SD_26184-T1	000469F	+	8723	9000	8723	9000	2	8723,8836,	8742,9000,	0	PCA_SD_26184	cmpl	cmpl	0,1,
PCA_SD_26187-T1	000469F	+	26286	26686	26286	26686	2	26286,26440,	26298,26686,	0	PCA_SD_26187	cmpl	cmpl	0,0,
PCA_SD_26186-T1	000469F	-	25116	25443	25116	25443	2	25116,25329,	25248,25443,	0	PCA_SD_26186	cmpl	cmpl	0,0,
PCA_SD_26188-T1	000469F	+	26981	27911	26981	27911	3	26981,27079,27680,	27006,27591,27911,	0	PCA_SD_26188	cmpl	cmpl	0,1,0,
PCA_SD_21232-T1	000446F	+	12701	16587	12701	16587	6	12701,13163,13869,14002,14171,16290,	13040,13794,13925,14101,16187,16587,	0	PCA_SD_21232	cmpl	cmpl	0,0,1,0,0,0,
PCA_SD_21233-T1	000446F	-	17229	18494	17229	18494	5	17229,17698,17962,18281,18437,	17627,17854,18185,18371,18494,	0	PCA_SD_21233	cmpl	cmpl	1,1,0,0,0,
PCA_SD_21230-T1	000446F	-	7514	7972	7514	7972	3	7514,7703,7912,	7622,7808,7972,	0	PCA_SD_21230	cmpl	cmpl	0,0,0,
PCA_SD_21231-T1	000446F	+	10024	12191	10024	12191	5	10024,10747,11050,11672,12108,	10636,10927,11548,12027,12191,	0	PCA_SD_21231	cmpl	cmpl	0,0,0,0,1,
PCA_SD_21236-T1	000446F	-	26497	27462	26497	27462	3	26497,26758,27238,	26688,27159,27462,	0	PCA_SD_21236	cmpl	cmpl	1,2,0,
PCA_SD_21237-T1	000446F	-	27585	28262	27585	28262	2	27585,28072,	27980,28262,	0	PCA_SD_21237	cmpl	cmpl	1,0,
PCA_SD_21234-T1	000446F	+	18661	19356	18661	19356	3	18661,18809,19261,	18745,19197,19356,	0	PCA_SD_21234	cmpl	cmpl	0,0,1,
PCA_SD_21235-T1	000446F	+	20075	24256	20075	24256	8	20075,21086,22237,22479,22849,23216,23492,23800,	20987,22116,22362,22732,23137,23362,23696,24256,	0	PCA_SD_21235	cmpl	cmpl	0,0,1,0,1,1,0,0,
PCA_SD_21238-T1	000446F	+	31450	32818	31450	32818	1	31450,	32818,	0	PCA_SD_21238	cmpl	cmpl	0,
PCA_SD_21239-T1	000446F	+	33200	33948	33200	33948	2	33200,33800,	33715,33948,	0	PCA_SD_21239	cmpl	cmpl	0,2,
PCA_SD_21245-T1	000446F	+	54576	55275	54576	55275	3	54576,54867,55176,	54791,55078,55275,	0	PCA_SD_21245	cmpl	cmpl	0,2,0,
PCA_SD_21244-T1	000446F	-	51652	51727	51727	51727	1	51652,	51727,	0	PCA_SD_21244	none	none	-1,
PCA_SD_21243-T1	000446F	+	46058	48181	46058	48181	2	46058,47806,	46163,48181,	0	PCA_SD_21243	cmpl	cmpl	0,0,
PCA_SD_21242-T1	000446F	+	43717	44270	43717	44270	2	43717,44180,	44095,44270,	0	PCA_SD_21242	cmpl	cmpl	0,0,
PCA_SD_21241-T1	000446F	+	36901	40023	36901	40023	6	36901,37014,37160,37329,37520,39878,	36952,37094,37255,37429,39776,40023,	0	PCA_SD_21241	cmpl	cmpl	0,0,2,1,2,2,
PCA_SD_21240-T1	000446F	+	33980	35063	33980	35063	2	33980,34407,	34335,35063,	0	PCA_SD_21240	cmpl	cmpl	0,1,
PCA_SD_25448-T1	000462F	+	60696	61084	60696	61084	2	60696,61024,	60951,61084,	0	PCA_SD_25448	cmpl	cmpl	0,0,
PCA_SD_25445-T1	000462F	-	24023	25441	24023	25441	6	24023,24146,24558,24699,24945,25410,	24083,24349,24578,24836,25268,25441,	0	PCA_SD_25445	cmpl	cmpl	0,1,2,0,1,0,
PCA_SD_25444-T1	000462F	+	21572	21954	21572	21954	2	21572,21783,	21713,21954,	0	PCA_SD_25444	cmpl	cmpl	0,0,
PCA_SD_25447-T1	000462F	-	51181	51680	51181	51680	2	51181,51478,	51387,51680,	0	PCA_SD_25447	cmpl	cmpl	1,0,
PCA_SD_25446-T1	000462F	-	29997	30351	29997	30351	1	29997,	30351,	0	PCA_SD_25446	cmpl	cmpl	0,
PCA_SD_25441-T1	000462F	+	1520	1980	1520	1980	2	1520,1890,	1823,1980,	0	PCA_SD_25441	cmpl	cmpl	0,0,
PCA_SD_25443-T1	000462F	+	3478	4290	3478	4290	3	3478,3850,4080,	3775,4018,4290,	0	PCA_SD_25443	cmpl	cmpl	0,0,0,
PCA_SD_25442-T1	000462F	+	2998	3406	2998	3406	1	2998,	3406,	0	PCA_SD_25442	cmpl	cmpl	0,
PCA_SD_23489-T1	000423F	-	972	2134	972	2134	5	972,1255,1430,1656,2061,	1185,1369,1595,1988,2134,	0	PCA_SD_23489	cmpl	cmpl	0,0,0,1,0,
PCA_SD_23498-T1	000423F	-	54743	55740	54743	55740	2	54743,55389,	54932,55740,	0	PCA_SD_23498	cmpl	cmpl	0,0,
PCA_SD_23499-T1	000423F	+	58304	61046	58304	61046	7	58304,58542,58922,60224,60432,60581,60853,	58443,58844,59063,60365,60510,60796,61046,	0	PCA_SD_23499	cmpl	cmpl	0,1,0,0,0,0,2,
PCA_SD_23490-T1	000423F	+	8058	8782	8058	8782	2	8058,8543,	8434,8782,	0	PCA_SD_23490	cmpl	cmpl	0,1,
PCA_SD_23491-T1	000423F	-	18729	20460	18729	20460	4	18729,19231,19828,19952,	18852,19757,19865,20460,	0	PCA_SD_23491	cmpl	cmpl	0,2,1,0,
PCA_SD_23492-T1	000423F	+	23598	23967	23598	23967	2	23598,23725,	23659,23967,	0	PCA_SD_23492	cmpl	cmpl	0,1,
PCA_SD_23493-T1	000423F	+	24212	24590	24212	24590	1	24212,	24590,	0	PCA_SD_23493	cmpl	cmpl	0,
PCA_SD_23494-T1	000423F	-	24958	25976	24958	25976	3	24958,25467,25837,	25290,25770,25976,	0	PCA_SD_23494	cmpl	cmpl	1,1,0,
PCA_SD_23495-T1	000423F	+	32020	32831	32020	32831	2	32020,32784,	32696,32831,	0	PCA_SD_23495	cmpl	cmpl	0,1,
PCA_SD_23496-T1	000423F	+	37892	38778	37892	38778	4	37892,38023,38119,38353,	37896,38067,38249,38778,	0	PCA_SD_23496	cmpl	cmpl	0,1,0,1,
PCA_SD_23497-T1	000423F	+	52863	53790	52863	53790	4	52863,52981,53565,53703,	52910,53468,53643,53790,	0	PCA_SD_23497	cmpl	cmpl	0,2,0,0,
PCA_SD_26383-T1	000457F	-	45007	46834	45007	46834	3	45007,45132,46747,	45013,45213,46834,	0	PCA_SD_26383	cmpl	cmpl	0,0,0,
PCA_SD_26382-T1	000457F	+	5103	5781	5103	5781	4	5103,5187,5494,5759,	5121,5401,5675,5781,	0	PCA_SD_26382	cmpl	cmpl	0,0,1,2,
PCA_SD_26385-T1	000457F	-	56137	56563	56137	56563	2	56137,56297,	56219,56563,	0	PCA_SD_26385	cmpl	cmpl	2,0,
PCA_SD_26384-T1	000457F	+	51643	52936	51643	52936	1	51643,	52936,	0	PCA_SD_26384	cmpl	cmpl	0,
PCA_SD_22031-T1	000436F	-	58004	58316	58004	58316	2	58004,58115,	58043,58316,	0	PCA_SD_22031	cmpl	cmpl	0,0,
PCA_SD_22030-T1	000436F	+	56181	57602	56181	57602	3	56181,57089,57407,	57006,57260,57602,	0	PCA_SD_22030	cmpl	cmpl	0,0,0,
PCA_SD_22033-T1	000436F	+	61911	61983	61983	61983	1	61911,	61983,	0	PCA_SD_22033	none	none	-1,
PCA_SD_22032-T1	000436F	-	59131	61365	59131	61365	3	59131,60020,60998,	59915,60900,61365,	0	PCA_SD_22032	cmpl	cmpl	2,1,0,
PCA_SD_22019-T1	000436F	+	396	1154	396	1154	2	396,1099,	839,1154,	0	PCA_SD_22019	cmpl	cmpl	0,2,
PCA_SD_22026-T1	000436F	-	39239	39581	39239	39581	1	39239,	39581,	0	PCA_SD_22026	cmpl	cmpl	0,
PCA_SD_22027-T1	000436F	-	44752	45827	44752	45827	4	44752,44871,45544,45811,	44802,45337,45702,45827,	0	PCA_SD_22027	cmpl	cmpl	1,0,1,0,
PCA_SD_22024-T1	000436F	+	27451	28017	27451	28017	2	27451,28006,	27968,28017,	0	PCA_SD_22024	cmpl	cmpl	0,1,
PCA_SD_22025-T1	000436F	+	38042	39220	38042	39220	2	38042,38263,	38195,39220,	0	PCA_SD_22025	cmpl	cmpl	0,0,
PCA_SD_22022-T1	000436F	-	12496	14955	12496	14955	4	12496,13114,13554,14848,	12990,13448,14695,14955,	0	PCA_SD_22022	cmpl	cmpl	1,0,2,0,
PCA_SD_22023-T1	000436F	-	17027	18613	17027	18613	3	17027,17581,17989,	17488,17912,18613,	0	PCA_SD_22023	cmpl	cmpl	1,0,0,
PCA_SD_22020-T1	000436F	-	6194	7385	6194	7385	3	6194,6893,7061,	6793,6981,7385,	0	PCA_SD_22020	cmpl	cmpl	1,0,0,
PCA_SD_22021-T1	000436F	+	10279	11229	10279	11229	3	10279,10495,10778,	10330,10659,11229,	0	PCA_SD_22021	cmpl	cmpl	0,0,2,
PCA_SD_22028-T1	000436F	+	47671	50507	47671	50507	3	47671,47990,48954,	47825,48824,50507,	0	PCA_SD_22028	cmpl	cmpl	0,1,1,
PCA_SD_22029-T1	000436F	+	51333	54229	51333	54229	11	51333,51581,51889,52077,52398,52730,52981,53261,53724,53866,54013,	51493,51784,51966,52320,52641,52911,53171,53639,53797,53945,54229,	0	PCA_SD_22029	cmpl	cmpl	0,1,0,2,2,2,0,1,1,2,0,
PCA_SD_22130-T1	000461F	-	12141	12614	12141	12614	2	12141,12598,	12515,12614,	0	PCA_SD_22130	cmpl	cmpl	1,0,
PCA_SD_22131-T1	000461F	-	12759	13327	12759	13327	2	12759,13016,	12922,13327,	0	PCA_SD_22131	cmpl	cmpl	2,0,
PCA_SD_22132-T1	000461F	-	17363	19680	17363	19680	8	17363,17516,17750,17868,18054,18934,19300,19492,	17413,17674,17797,17997,18820,19221,19358,19680,	0	PCA_SD_22132	cmpl	cmpl	1,2,0,0,2,0,2,0,
PCA_SD_22133-T1	000461F	+	20612	21133	20612	21133	2	20612,20706,	20620,21133,	0	PCA_SD_22133	cmpl	cmpl	0,2,
PCA_SD_22134-T1	000461F	+	21451	22625	21451	22625	4	21451,21887,22423,22557,	21721,22212,22468,22625,	0	PCA_SD_22134	cmpl	cmpl	0,0,1,1,
PCA_SD_22135-T1	000461F	+	23320	24495	23320	24495	5	23320,23710,23941,24179,24444,	23428,23841,24079,24312,24495,	0	PCA_SD_22135	cmpl	cmpl	0,0,2,2,0,
PCA_SD_22136-T1	000461F	+	24606	26196	24606	26196	7	24606,24856,25020,25287,25637,25775,26019,	24789,24901,25200,25484,25697,25875,26196,	0	PCA_SD_22136	cmpl	cmpl	0,0,0,0,2,2,0,
PCA_SD_22137-T1	000461F	-	26941	30152	26941	30152	2	26941,30005,	27274,30152,	0	PCA_SD_22137	cmpl	cmpl	0,0,
PCA_SD_22138-T1	000461F	-	30185	30716	30185	30716	2	30185,30447,	30390,30716,	0	PCA_SD_22138	cmpl	cmpl	2,0,
PCA_SD_22139-T1	000461F	-	36011	39403	36011	39403	4	36011,36156,39122,39349,	36087,36563,39191,39403,	0	PCA_SD_22139	cmpl	cmpl	2,0,0,0,
PCA_SD_22129-T1	000461F	+	10047	11676	10047	11676	3	10047,10929,11309,	10223,11193,11676,	0	PCA_SD_22129	cmpl	cmpl	0,2,2,
PCA_SD_22128-T1	000461F	-	2691	3160	2691	3160	2	2691,3070,	3006,3160,	0	PCA_SD_22128	cmpl	cmpl	0,0,
PCA_SD_22141-T1	000461F	-	60339	60965	60339	60965	2	60339,60674,	60495,60965,	0	PCA_SD_22141	cmpl	cmpl	0,0,
PCA_SD_22140-T1	000461F	-	57729	58116	57729	58116	1	57729,	58116,	0	PCA_SD_22140	cmpl	cmpl	0,
PCA_SD_24110-T1	000458F	+	3885	4819	3885	4819	7	3885,3985,4132,4296,4386,4588,4807,	3909,4056,4214,4308,4501,4716,4819,	0	PCA_SD_24110	cmpl	cmpl	0,0,2,0,0,1,0,
PCA_SD_24111-T1	000458F	-	7203	8659	7203	8659	5	7203,7548,7998,8273,8504,	7468,7914,8178,8423,8659,	0	PCA_SD_24111	cmpl	cmpl	2,2,2,2,0,
PCA_SD_24112-T1	000458F	-	10417	11670	10417	11670	2	10417,11532,	11422,11670,	0	PCA_SD_24112	cmpl	cmpl	0,0,
PCA_SD_24113-T1	000458F	+	12479	17182	12479	17182	6	12479,13027,13113,15078,15436,15677,	12947,13043,13756,15235,15590,17182,	0	PCA_SD_24113	cmpl	cmpl	0,0,1,2,0,1,
PCA_SD_24114-T1	000458F	+	26662	28269	26662	28269	3	26662,26757,27781,	26698,27607,28269,	0	PCA_SD_24114	cmpl	cmpl	0,0,1,
PCA_SD_24115-T1	000458F	-	51939	52432	51939	52432	2	51939,52300,	52200,52432,	0	PCA_SD_24115	cmpl	cmpl	0,0,
PCA_SD_24116-T1	000458F	+	55226	55566	55226	55566	2	55226,55450,	55272,55566,	0	PCA_SD_24116	cmpl	cmpl	0,1,
PCA_SD_24117-T1	000458F	-	61524	62515	61524	62515	2	61524,62139,	62051,62515,	0	PCA_SD_24117	cmpl	cmpl	1,0,
PCA_SD_24118-T1	000458F	-	63843	64727	63843	64727	2	63843,64479,	64405,64727,	0	PCA_SD_24118	cmpl	cmpl	2,0,
PCA_SD_25528-T1	000459F	-	55475	56041	55475	56041	2	55475,55804,	55583,56041,	0	PCA_SD_25528	cmpl	cmpl	0,0,
PCA_SD_25522-T1	000459F	+	7004	7376	7004	7376	1	7004,	7376,	0	PCA_SD_25522	cmpl	cmpl	0,
PCA_SD_25523-T1	000459F	-	12357	12429	12429	12429	1	12357,	12429,	0	PCA_SD_25523	none	none	-1,
PCA_SD_25526-T1	000459F	+	34910	35719	34910	35719	5	34910,35168,35357,35486,35647,	35077,35259,35389,35562,35719,	0	PCA_SD_25526	cmpl	cmpl	0,2,0,2,0,
PCA_SD_25527-T1	000459F	+	51970	52252	51970	52252	2	51970,52177,	52072,52252,	0	PCA_SD_25527	cmpl	cmpl	0,0,
PCA_SD_25524-T1	000459F	-	21241	22597	21241	22597	3	21241,21355,22384,	21273,21719,22597,	0	PCA_SD_25524	cmpl	cmpl	1,0,0,
PCA_SD_25525-T1	000459F	-	31893	33576	31893	33576	5	31893,32787,33118,33425,33531,	32699,32964,33338,33455,33576,	0	PCA_SD_25525	cmpl	cmpl	1,1,0,0,0,
PCA_SD_26598-T1	000460F	-	45973	47253	45973	47253	3	45973,46134,47064,	46059,46252,47253,	0	PCA_SD_26598	cmpl	cmpl	1,0,0,
