"Contig.Start.Stop"	"gene_ID"	"NO BT Fst_1990"	"NO BT Fst_2015"	"BT Fst_1990"	"BT Fst_2015"	"MN BT Fst_1990"	"MN BT Fst_2015"
"000051F:205947:206622"	"ID=PCA_SD_03105"	0.0261291936543552	-0.0939006939006939	-0.0121970396702504	-0.0623784793825279	0.0264187656111891	-0.0763174898415468
"000049F:261436:262448"	"ID=PCA_SD_04021"	0.0496853985543506	0.0478808495275562	-0.000899538839274072	0.0270070253092325	0.0766282722178436	0.0335144875022175
"000049F:146153:146584"	"ID=PCA_SD_03997"	0.0123636284726932	0.0803669863651959	0.0107154319249134	0.0166217152703639	-0.0185411849082275	0.0276033038575888
"000049F:259506:260383"	"ID=PCA_SD_04019"	-0.03930728066571	-0.077456448490931	-0.036590327902406	-0.0559294743271004	-0.0327110590445219	-0.0726845153074662
"000046F:336331:337152"	"ID=PCA_SD_04590"	0.0730303982230402	-0.0910149594360119	0.00637608240338339	-0.0556562924983979	0.0862937930825722	-0.0745314429524955
"000046F:169146:169529"	"ID=PCA_SD_04558"	0	0	0	0	0	0
"000046F:146168:146551"	"ID=PCA_SD_04554"	0.0499094722471801	0.0769230769230769	0.0328357425922035	0.0769230769230769	0.00153203314490891	0.0769230769230769
"000046F:167070:167813"	"ID=PCA_SD_04557"	0.0414352761101987	0.225830701609248	0.0249140254124708	0.072484625796419	-0.00191914611179356	0.142547380828631
"000046F:194315:195185"	"ID=PCA_SD_04564"	-0.00896396245796649	0.0746549244761402	-0.0201351655370594	0.104912286730469	-0.0283908623063216	0.1511811585341
"000046F:73995:74408"	"ID=PCA_SD_04543"	-0.0284369614211852	0.0769230769230769	0.0149512950237862	0.0769230769230769	-0.0139585473442505	0.0769230769230769
"000059F:84766:85020"	"ID=PCA_SD_06912"	-0.00117077963611978	0.0367357648911045	-0.0288049115454403	0.0141075141075141	-0.0021024337956439	-0.0103950103950103
"000059F:175046:175597"	"ID=PCA_SD_06933"	0	0	0	0	0	0
"000063F:177958:178598"	"ID=PCA_SD_09134"	-0.0489673137909203	-0.0545996335011159	-0.0495273954215105	-0.0233254864127348	-0.048898849547121	-0.0049899789108423
"000065F:299419:299805"	"ID=PCA_SD_07143"	0.0182967122194857	-0.0772293321868394	-0.0192939347322978	-0.0621038486892145	0.0204234696102311	-0.0612485817533133
"000065F:143063:143672"	"ID=PCA_SD_07125"	-0.0230660155232418	-0.096539845975512	-0.031602055000111	-0.0593789490848315	-0.0377017312477221	-0.0742371330606626
"000053F:14059:14737"	"ID=PCA_SD_05838"	0	0	0	0	0	0
"000053F:249464:249788"	"ID=PCA_SD_05877"	0	0	0	0	0	0
"000053F:341955:342592"	"ID=PCA_SD_05892"	-0.015147627149084	-0.0815383615864385	-0.0251522596921174	-0.060209047490789	-0.0201588920806413	-0.0680591875238596
"000062F:292889:293284"	"ID=PCA_SD_05173"	-0.0113280067554895	-0.0245651255201049	-0.00201016453215264	-0.0260124320653954	0.0247969507933395	-0.0127130049005049
"000062F:7788:8818"	"ID=PCA_SD_05120"	0.0163635350038747	-0.0644825284189587	0.0235206425501199	-0.0259398101017947	0.0426828856343445	-0.0522546988945254
"000067F:191497:191811"	"ID=PCA_SD_11482"	0.0402833309719327	0	0.0117936414637313	0	0.0024004635901238	0
"000067F:211516:211870"	"ID=PCA_SD_11487"	0.0384432124497576	-0.0350895642724436	0.00125105152310101	0.01010916980174	0.0210999428306516	-0.03407849626337
"000061F:227898:228531"	"ID=PCA_SD_04500"	-0.011561787379252	-0.0690642927485032	-0.0185929279250818	-0.0260744804471038	0.0234447659168869	-0.0618088108582404
"000061F:248993:249976"	"ID=PCA_SD_04506"	0.0095350672352833	-0.0551912859605168	-0.0147816822856253	-0.00302248495019586	0.0016927754298498	-0.00442716067716065
"000061F:241620:242603"	"ID=PCA_SD_04504"	-0.034435014858563	0.134111265690213	-0.0325686850548583	0.200957485361155	-0.0289560465752763	0.0239085239085238
"000069F:336176:336656"	"ID=PCA_SD_03888"	0.0961571972754047	0.0540540540540539	0.0231164903927522	0.0540540540540539	0.131493366452007	0.0540540540540539
"000069F:200372:201025"	"ID=PCA_SD_03855"	-0.00517683448803852	0.00773237005121075	-0.00372916739106888	0.00762606891817275	0.0181851473134903	0.0307025266308655
"000069F:196425:197015"	"ID=PCA_SD_03854"	-0.0107772348022914	-0.00884547693058324	-0.0159906593465526	0.0159581043020748	-0.00359463058361453	0.0155893321971059
"000069F:245323:245978"	"ID=PCA_SD_03863"	0	0.0769230769230768	0	0.0769230769230768	0	0.0769230769230768
"000069F:258553:259059"	"ID=PCA_SD_03868"	0	0	0	0	0	0
"000069F:103749:104212"	"ID=PCA_SD_03832"	0.0575159848898571	-0.0576571366045049	-0.00843215081379278	-0.0504076793139294	0.0424320558986704	-0.0590079261954262
"000069F:120341:120903"	"ID=PCA_SD_03835"	0.0476190476190477	-0.0862643465383188	0.0476190476190477	-0.0634547591069332	0.0476190476190477	-0.0811671544155621
"000069F:345446:345718"	"ID=PCA_SD_03891"	0.0502446592672157	-0.0405405405405406	-0.0161610923861375	-0.0475020475020473	-0.0121971595655808	0.00800800800800805
"000070F:45182:45545"	"ID=PCA_SD_09549"	0.0654791443271744	0	0.0471092821567987	0	0.00431130242612943	0
"000070F:2436:3444"	"ID=PCA_SD_09540"	0.126494006173028	0.0555555555555556	0.0632359936930676	0.0555555555555556	0.0478474103436469	0.0555555555555556
"000070F:63864:64253"	"ID=PCA_SD_09552"	-0.0174417229446113	0	-0.024933565718791	0	-0.0236344839700482	0
"000057F:232074:232373"	"ID=PCA_SD_04869"	0.0105803101083993	0.113450117934423	0.0328752957514158	0.0713088687039481	0.0197389673421543	0.00823648364631968
"000057F:140052:140579"	"ID=PCA_SD_04852"	0.0536289959074417	-0.0178308808659002	0.000216010883755557	0.0556152217442539	0.00887523000545976	0.0598696636381696
"000057F:169524:169832"	"ID=PCA_SD_04857"	-0.00413469673729194	-0.0356227787420449	-0.0154469357901956	-0.0431484115694643	0.00166250552409186	-0.00247575820094914
"000057F:248514:249354"	"ID=PCA_SD_04874"	-0.0369477353894376	0.01008123442491	-0.0379729150083106	0.0836542839773858	-0.040502889821618	0.00360512668204982
"000057F:5913:6265"	"ID=PCA_SD_04823"	0.0343841489557637	-0.0602910602910602	-0.014448036796658	-0.0478170478170477	0.0305839645838166	-0.063738519434722
"000073F:246789:247007"	"ID=PCA_SD_06503"	0.265816923086815	0.0418615462093724	0.085084518288536	-0.00462872160985373	0.110614461196426	0.0415932332175988
"000073F:119881:120264"	"ID=PCA_SD_06485"	0.132376344348901	-0.0505233724745919	0.0275181621376831	-0.0363689247217847	0.059288986521002	-0.0240271766326356
"000073F:119126:119458"	"ID=PCA_SD_06484"	-0.0125886050671968	-0.0428461466523751	-0.0109538141601753	-0.006474502080829	-0.0360879799811176	0.0131679851174943
"000071F:315372:316063"	"ID=PCA_SD_05833"	-0.0345394736842106	0	-0.0395833333333335	-0.03125	-0.040983606557377	-0.0227272727272727
"000071F:106082:106678"	"ID=PCA_SD_05791"	0.00802619746675126	0.000456266615028067	0.00766383357137435	-0.0274043937837041	0.0420521985495366	-0.0208068450843018
"000071F:264672:265520"	"ID=PCA_SD_05823"	-0.000716061882037877	-0.0879939100335168	0.0549010075793797	-0.0569394731765864	0.00684429105544637	-0.0614706981187731
"000071F:267655:268524"	"ID=PCA_SD_05824"	0.00494969724659577	-0.0585300559505202	0.0627924225363277	-0.0168672465418409	0.00690843494518723	-0.0538185001342895
"000071F:218557:219058"	"ID=PCA_SD_05817"	0.000534556874623893	0.0970769281662794	0.119316193296541	0.0196377293151487	0.0522401338030675	0.0977783445686439
"000072F:298161:298471"	"ID=PCA_SD_09402"	0.149293907476416	0	0.0726732435781832	0	0.0492401371992345	0
"000072F:240833:241962"	"ID=PCA_SD_09395"	0.0423712389854419	0.103825136612022	0.0326685544151114	0.0499375780274657	0.02024887265025	0.0876795162509448
"000072F:221379:221947"	"ID=PCA_SD_09389"	0.121360944506784	0	0.0477943323809518	0	0.0489364147036089	0
"000072F:219661:220243"	"ID=PCA_SD_09388"	0.112196091097744	0	0.0546916602547083	0	0.0124741070517276	0
"000072F:183219:184023"	"ID=PCA_SD_09379"	0.0265381310173914	0.0370370370370371	0.0584709918714549	0.0370370370370371	-0.00515232987727643	0.0370370370370371
"000068F:65582:66583"	"ID=PCA_SD_08269"	0.0452302631578947	-0.0417908494831569	-0.00751879699248104	0.00541885105643491	0.0219088390833545	0.0129234226231918
"000068F:240298:240690"	"ID=PCA_SD_08298"	-0.0126091172455289	-0.0113370696167654	-0.0106886856481361	-0.0197957692010975	-0.0277045814182215	0.020326109314371
"000079F:271128:271409"	"ID=PCA_SD_11442"	0.0445412443516698	0	0.0127907575907216	0	0.00269738840368106	0
"000054F:164669:165170"	"ID=PCA_SD_06764"	0.020238182474867	0.06096990477883	0.0020372631352773	0.000344489501484135	0.0185865865459297	0.0574574471633296
"000054F:85959:86252"	"ID=PCA_SD_06742"	0.044385201430552	0.0343002959825389	0.0510196103642658	-0.0174107076085495	-0.0103310603764968	0.00745136276141267
"000054F:89370:89823"	"ID=PCA_SD_06743"	0.04525736508853	0.0681052405190335	0.0515837596545824	-0.0101977928064885	-0.0104435323322976	0.0128358641016867
"000054F:309466:310093"	"ID=PCA_SD_06790"	-0.000313021842322625	-0.0755813953488371	0.018088536413465	-0.0433070866141732	-0.0135028608820249	-0.0793103448275863
"000094F:81949:82828"	"ID=PCA_SD_07500"	-0.0311750599520384	0.00761669532001363	0.0228628230616305	0.000971103902700055	-0.0184782608695651	-0.00287882896578529
"000064F:118443:118904"	"ID=PCA_SD_06119"	0.00889866722413224	0.136445810358854	0.000667786865497288	0.0119356994356994	-0.0269222561010021	0.0471809352406367
"000064F:22904:23536"	"ID=PCA_SD_06105"	-0.0110503312260695	-0.0155042335608517	0.00540325994710777	-0.0257196330872462	-0.0220938651329492	-0.0144277257180483
"000064F:43632:44080"	"ID=PCA_SD_06109"	-0.00273433864860273	-0.0779304924674986	0.0143399980167591	-0.0562268562268562	-0.0153113575611459	-0.0511726794254677
"000064F:121705:122131"	"ID=PCA_SD_06120"	-0.00573070851850321	-0.0814914360283865	-0.020838388955261	-0.0576767286703563	-0.0123023806276814	-0.0665356670718602
"000078F:263805:265160"	"ID=PCA_SD_07020"	0.0533614447411664	0.0764250802885702	0.00428703337290615	0.0308101902131752	0.0467436813608365	0.0742953290830061
"000075F:61638:62700"	"ID=PCA_SD_08058"	-0.0332455554342415	-0.0214140661901856	-0.0377892303468053	-0.0198213948213948	-0.0431827128072511	-0.0432899340334849
"000080F:104171:104905"	"ID=PCA_SD_06060"	0.0406424955527577	-0.0341131884974002	0.000784374490460427	-0.0142799376591127	0.0310160238923893	-0.0314480500972436
"000080F:97056:97410"	"ID=PCA_SD_06058"	-0.00165318332235564	-0.0567045212714503	-0.0283209940598941	-0.0312338149647498	-0.0135383857953693	0.0202332007818292
"000076F:256202:256777"	"ID=PCA_SD_04727"	0.0368031244612028	0.0729006598571815	0.00721633618494488	0.0450052827102007	-0.00227520673341086	0.0321523446523446
"000076F:43917:44678"	"ID=PCA_SD_04684"	-0.017786279309854	-0.0158502764081998	0.0304067026896341	-0.0329047111538086	0.0166674857077332	-0.0292977624983166
"000076F:110576:111228"	"ID=PCA_SD_04695"	0	0	0	0	0	0
"000076F:99197:100167"	"ID=PCA_SD_04692"	-0.0010445950230531	0.100189983793789	-0.0028687854888001	0.0266944071318609	-0.0208052385501256	0.0720384358397513
"000074F:242649:243711"	"ID=PCA_SD_07259"	0.0229675147963547	-0.01985412678482	0.0835000653932187	0.0168955488365808	0.0634558687105646	0.0492057680926293
"000082F:143471:144238"	"ID=PCA_SD_06384"	0.0500987616556621	0.0250177901184613	0.0781453312156775	-0.0194070456079189	0.173050827981342	-0.00262625635759983
"000082F:58087:58717"	"ID=PCA_SD_06366"	0	0	0	0	0	0
"000093F:161570:162521"	"ID=PCA_SD_07729"	0.0259794337744536	-0.0424666664775806	0.0231525897841942	-0.0280246986070529	-0.0122299188589023	-0.0433720328298639
"000093F:141558:142352"	"ID=PCA_SD_07724"	0.147379892867142	-0.0599961515454475	0.0615064173188612	-0.0208234105258194	0.0703983606555101	-0.0591330425584569
"000093F:318836:319183"	"ID=PCA_SD_07763"	-0.0294677796627454	0.00840687142057017	-0.00817202673015305	-0.00762531671978928	-0.00597144500532609	-0.0189265729564236
"000099F:308328:308712"	"ID=PCA_SD_05640"	-0.0109125157189685	0.081081081081081	-0.0171649109795906	0.081081081081081	-0.0196382849014427	0.081081081081081
"000099F:8756:9762"	"ID=PCA_SD_05578"	0.0493682177617263	-0.0779328779328778	0.0279482183085353	-0.0608520608520609	-0.00151365484768395	-0.071940071940072
"000085F:154708:155346"	"ID=PCA_SD_11946"	0	0	0	0	0	0
"000088F:3737:4216"	"ID=PCA_SD_05509"	0.133578613903172	-0.0877704136131103	0.0562708308143656	-0.053652141708822	0.0489769722969641	-0.0571151082099988
"000088F:21298:21594"	"ID=PCA_SD_05513"	0	-0.0713041523852334	0	0.00937093221959673	0	-0.0371574371574372
"000097F:237089:238355"	"ID=PCA_SD_05688"	-0.00767357370612642	0.0786870786870787	0.0289494784413472	-0.00623700623700629	-0.0105326992435606	0.00121275121275111
"000087F:117296:118143"	"ID=PCA_SD_05398"	0.042647301659552	-0.0868007769416219	0.0476589651046152	-0.0590276304562021	-0.01133525614086	-0.0759820043884709
"000087F:70286:70937"	"ID=PCA_SD_05389"	0.0357988626873171	-0.0226678291194422	0.0330257678899484	-0.0389844389844389	0.0475104859037395	-0.0131137054213979
"000111F:104349:105001"	"ID=PCA_SD_07174"	-0.0182257824893828	-0.0363362128068012	-0.0333533768326963	-0.0329670329670331	-0.0162608681047367	-0.0115441764773114
"000100F:268409:269039"	"ID=PCA_SD_08911"	0.0783544812989457	0.238089225943477	0.00474401833763161	0.0926240211954498	0.0658435580693726	0.181098040859727
"000100F:111760:112078"	"ID=PCA_SD_08885"	0.0554119244852297	-0.0593338696786974	0.166791358886062	-0.0038585463041485	0.105342073162032	-0.0398693274531128
"000115F:204287:204637"	"ID=PCA_SD_10868"	-0.0213734976011084	-0.0779328779328778	-0.018075264598852	-0.0608520608520609	-0.0325502468032906	-0.071940071940072
"000115F:213971:214846"	"ID=PCA_SD_10870"	0.201140592041762	0.00744301653851942	0.16504668003979	0.0273833861620122	0.0674121174312667	0.101857363971901
"000108F:5418:5849"	"ID=PCA_SD_07929"	-0.0383146621134789	-0.034992768688421	-0.0398204008646552	-0.0345816799122152	-0.0419511651642732	-0.0493582638693049
"000117F:85034:86504"	"ID=PCA_SD_06591"	-0.0496889667639715	-0.0896273949916397	-0.0427450639970026	-0.0634341580744284	-0.0475192767813051	-0.0720066683922105
"000117F:21288:23206"	"ID=PCA_SD_06581"	0.0383693873124175	-0.059038728603946	0.0165184306506471	-0.0491661711173907	0.0730539763461471	-0.054622352699276
"000117F:76362:77233"	"ID=PCA_SD_06588"	-0.0374899736879586	-0.081757434537119	-0.0356106311656954	-0.0450112965122973	-0.0364528751609534	-0.0537616506660923
"000117F:272896:273368"	"ID=PCA_SD_06625"	0.0331545158985277	-0.0905501853955462	0.108413355925189	-0.0567695302864792	0.0441362886402001	-0.0768301485557203
"000117F:202332:203110"	"ID=PCA_SD_06613"	0.00340286954129643	0	0.0285793369282185	0	-0.0254337010678103	0
"000089F:280334:281128"	"ID=PCA_SD_10770"	-0.023175443323443	-0.0929880929880929	-0.0188245402404004	-0.0653468153468153	-0.0388762540059993	-0.073894965199313
"000116F:173055:173447"	"ID=PCA_SD_07353"	-0.0399201596806389	0.0344560198901294	-0.0405375511558457	0.00761185299838663	-0.0393817127919531	0.0711579987611138
"000102F:140029:141090"	"ID=PCA_SD_09321"	0.177796052631579	0.0416285734897722	0.188013018972771	-0.0123352486022303	0.0847136962866055	0.000464855521035479
"000102F:146248:147235"	"ID=PCA_SD_09322"	-0.0159774775055721	0.0176047607240269	0.00580129410820318	0.00948495665476812	-0.0113546524315167	-0.0134018315836497
"000110F:158546:159064"	"ID=PCA_SD_08340"	0.130510557575291	0.107484407484407	0.0447258684373962	0.0206766206766206	0.0519528816742441	-0.00451104224689147
"000110F:126898:127374"	"ID=PCA_SD_08336"	-0.0134088969320836	0.0412681912681914	-0.0307016123462849	-0.00271327389971443	-0.0277122810846828	0.0195134405660721
"000113F:134512:135197"	"ID=PCA_SD_07785"	-0.0102897370231132	-0.0590317128224307	-0.0153097554122492	-0.0283030886828242	-0.00866802105852393	-0.0369218278014822
"000112F:183507:183782"	"ID=PCA_SD_08841"	-0.028823322154512	0.0278307997606244	-0.0234662871538547	0.0257722694393382	-0.00718129792151756	-0.0148185028821632
"000112F:220969:221761"	"ID=PCA_SD_08851"	0	0	0	0	0	0
"000112F:227588:228410"	"ID=PCA_SD_08853"	0.0186964623235449	-0.0747897541246711	-0.00257031445301226	-0.0461629512724402	0.00735518495663834	-0.0688823959094229
"000112F:58736:59734"	"ID=PCA_SD_08824"	0.00825048008593898	0.00630145826964124	-0.00543298477806098	-0.0156882391169297	-0.000813910859981393	0.031393246273973
"000107F:245203:245751"	"ID=PCA_SD_07322"	0.0509309814777463	0.0143151799956533	0.0651937292282005	-0.0141303602842067	0.0409157815172854	0.00848309967320782
"000107F:238883:239428"	"ID=PCA_SD_07321"	-0.0297045718872342	0	-0.011686911606748	0	0.0126324510530675	0
"000119F:213085:213637"	"ID=PCA_SD_08558"	-0.0778625954198473	0.0491103400802398	-0.000829187396351738	0.00168876867905998	-0.0369080779944291	-0.00786577856641535
"000119F:87140:87486"	"ID=PCA_SD_08537"	0	0.0649759132308448	0	0.00195772695772689	0	0.0419865234393827
"000047F:188520:188975"	"ID=PCA_SD_07849"	0.0578262583782363	-0.0510987783715058	0.1162176439514	0.00855808390054968	0.101878055055313	-0.0233194733194733
"000121F:247:999"	"ID=PCA_SD_11735"	0	-0.046140530856688	0	-0.023906078023725	0	-0.0256804298831494
"000121F:144467:145068"	"ID=PCA_SD_11755"	0	0	0	0	0	0
"000121F:209797:210201"	"ID=PCA_SD_11764"	-0.0555555555555556	-0.0339185967244695	0	0.0204659787993122	-0.0454545454545454	0.0295399555637338
"000122F:96605:97238"	"ID=PCA_SD_06812"	0.0298062593144562	0.0853658536585367	0.136898395721925	0.0575539568345323	0.148760330578512	0.0105263157894736
"000122F:19601:20127"	"ID=PCA_SD_06800"	0.0763888888888888	0	-0.0409356725146197	0	0.0177777777777778	0
"000123F:20886:21752"	"ID=PCA_SD_07877"	0.001567138416809	-0.0223256042928175	-0.0159271067532742	0.0136884790350137	-0.00108368840318929	0.00385106136179114
"000123F:127210:127987"	"ID=PCA_SD_07897"	0.0208794757818079	0.0367616120274207	0.0583479225644331	-0.00248367139558847	0.0338716504034877	-0.00432698072449633
"000123F:252715:253314"	"ID=PCA_SD_07918"	0	0	0	0	0	0
"000120F:64814:65861"	"ID=PCA_SD_10708"	0.0333076381318833	0.0518715809038391	0.0085340457456593	0.0245052603195567	0.0256654014238968	0.0221469742427827
"000146F:12953:13271"	"ID=PCA_SD_15443"	0.0222330018594874	-0.0310525457584279	0.0183363616765729	-0.025114581644565	-0.0140247638412905	-0.0146630227098405
"000118F:42503:42975"	"ID=PCA_SD_07994"	-0.0288737297517105	-0.0679257277647911	-0.0171582201348515	-0.0308860180848134	0.0068227699227994	-0.0313013677068978
"000130F:8300:8680"	"ID=PCA_SD_04989"	0.143929058663029	-0.0674054054054054	0.0710978835978836	-0.0142823633662592	0.0742142025611175	-0.0237136832881515
"000129F:51558:52247"	"ID=PCA_SD_05327"	-0.0365835448083098	-0.0830615768271628	-0.0182466261639449	-0.010146295422369	-0.0326556648353498	-0.0539746649531851
"000129F:222092:222496"	"ID=PCA_SD_05360"	0	0	0	0	0	0
"000129F:71906:72847"	"ID=PCA_SD_05330"	0	0	0	0	0	0
"000129F:115715:116832"	"ID=PCA_SD_05339"	0.0373795830153083	0	0.0191973581159894	0	-0.0124911251199227	0
"000126F:210456:211418"	"ID=PCA_SD_07641"	-0.023076886428766	-0.0855119825708062	-0.0373084077892951	-0.0594940227967748	-0.0295010720123068	-0.0118965911690689
"000126F:149558:150136"	"ID=PCA_SD_07622"	-0.00593135232521713	0	-0.0229707529013268	0	-0.0274990232068326	0
"000086F:232929:233739"	"ID=PCA_SD_08963"	0.0232393569422873	0.192619970397748	-0.00866189467927603	0.0368404983789598	-0.0169863850092415	0.0976471927480573
"000132F:55324:56582"	"ID=PCA_SD_08424"	0.0391661724681439	-0.071304095571032	-0.00842227888555014	-0.0172657020017932	0.0180085686587235	-0.0140286404022669
"000132F:52119:53384"	"ID=PCA_SD_08423"	0.0289794843665551	-0.0764160439250692	-0.0072447027655258	-0.040465226711645	0.0421187311162194	-0.0352559168669826
"000135F:147653:148092"	"ID=PCA_SD_11717"	-0.0265834135511789	0.209034209034209	0.00228733598702635	0.192205080617098	-0.0281241729412121	0.0897101921198307
"000136F:119056:120093"	"ID=PCA_SD_09847"	0.121159184501705	-0.0655323411160198	0.037419878980279	0.00775741131447283	0.0751638009180817	-0.0203494492856195
"000136F:116575:117328"	"ID=PCA_SD_09846"	0.0845439183148304	-0.0871588383886348	0.0720936163429307	-0.0547165124115394	0.0238621120426281	-0.0634598541946785
"000141F:77516:78025"	"ID=PCA_SD_12571"	0	0	0	0	0	0
"000138F:27253:27838"	"ID=PCA_SD_11510"	0.0440648732041092	-0.0432322995181396	0.0379791238669305	-0.0208633269319287	0.0189385541497629	-0.0249370552966623
"000138F:146794:147563"	"ID=PCA_SD_11530"	0.0559968601842555	-0.014260197358789	-0.00505111318371165	-0.0305553249478483	0.0158347806388279	-0.0199134000125232
"000139F:228499:229022"	"ID=PCA_SD_08250"	0.0526315789473685	-0.0856508682595638	0.0526315789473685	-0.0597972972972975	0.0526315789473685	-0.0722936050804901
"000114F:181352:182010"	"ID=PCA_SD_10361"	-0.00403698700912325	-0.0207403729791791	-0.0109065163284321	0.00255206842033195	0.024753246261759	-0.0378491521348665
"000142F:158856:159202"	"ID=PCA_SD_10577"	0.0186815251553127	0	0.0115962900586731	0	-0.019044877385908	0
"000134F:32095:32724"	"ID=PCA_SD_09449"	0.107099631162334	0.0753557547035809	0.0382947313289304	0.0157596685493684	0.0583105184253093	0.0918099604926448
"000134F:35066:35692"	"ID=PCA_SD_09451"	0.0371280044683516	-0.0680543369285092	0.00972746691334958	-0.0332101540724465	-0.00706902803630527	-0.0305403891568941
"000134F:72840:73465"	"ID=PCA_SD_09456"	-0.0139825228098032	0.00293424373691931	-0.0135763097841961	-0.0203883153035695	0.00317019423184972	0.0354885654885653
"000134F:64837:65465"	"ID=PCA_SD_09455"	0.0434742970698502	-0.0794360072522191	0.0398638458341247	-0.0580185695718431	0.00610168617915963	-0.0651235127810454
"000151F:23959:24667"	"ID=PCA_SD_10016"	0	0	0	0	0	0
"000151F:80023:80450"	"ID=PCA_SD_10029"	-0.0497646267652994	-0.074433745486377	-0.00351370344342938	-0.0480502438677342	-0.0521472392638038	-0.0561251511821854
"000145F:47859:48386"	"ID=PCA_SD_05723"	-0.0271690255049388	-0.0729749529749528	0.00287988302747222	-0.0588436788436788	-0.00463891396500915	-0.0602304878620668
"000145F:185339:186058"	"ID=PCA_SD_05759"	-0.0105879417303407	-0.0815990263416848	-0.0266003664109817	-0.0533378553180532	-0.0270933963078814	-0.0525727774497418
"000149F:126658:127011"	"ID=PCA_SD_11316"	0	0	0	0	0	0
"000153F:45205:45984"	"ID=PCA_SD_11261"	-0.000880855194517638	-0.0192201908619818	-0.00882595254135543	-0.0302742097347906	-0.0198217540857983	-0.0289645956536038
"000153F:33501:34280"	"ID=PCA_SD_11259"	-0.000605300645264206	-0.0965679563240538	-0.0105911795327904	-0.0677297894957032	-0.0224044354583939	-0.0808791330263723
"000143F:217752:218261"	"ID=PCA_SD_12204"	-0.00710162155933958	-0.0419728484244613	-0.0207761805929734	-0.0263040110173869	0.0101265816793895	-0.0470335200064931
"000143F:167950:168742"	"ID=PCA_SD_12192"	0.151335289516526	-0.0735011103151477	0.0326724270142462	-0.0484066426474803	0.0691714099827574	-0.0391496326251659
"000156F:93385:93823"	"ID=PCA_SD_10264"	-0.0508788159111933	0.122027100750505	-0.0295675198587819	0.0131982661394426	0.0305451127819549	0.0669538442975943
"000161F:16486:16997"	"ID=PCA_SD_10654"	0.282559740007164	-0.0406127333079473	0.159435205661212	-0.0347482511070902	0.135938649911275	0.00931284632942098
"000161F:122889:123522"	"ID=PCA_SD_10676"	0.0246418475857162	0.015329087884293	-0.00238870298500182	0.0177911645704676	-0.0107975293612466	-0.0223196037149525
"000166F:126908:127281"	"ID=PCA_SD_09906"	-0.0261957563196469	0.113741723921933	-0.0304580043601625	0.0631751941603347	-0.0350883141061671	0.231156021853696
"000158F:184315:185019"	"ID=PCA_SD_15364"	-0.0172098976584734	0.0235690235690236	-0.00985116419510468	-0.0568475452196382	-0.0205680116970719	-0.0671296296296295
"000159F:95512:96025"	"ID=PCA_SD_11134"	0.000419522754356305	-0.0497891297891297	-0.0245779451918422	-0.0325417825417826	-0.0145786708141846	-0.00920051417069323
"000159F:191999:192535"	"ID=PCA_SD_11154"	0	0	0	0	0	0
"000181F:20:484"	"ID=PCA_SD_21569"	0.0211638431116153	0.112162665663326	0.0181425953840183	0.0343453450249568	-0.0200330547731558	0.0533756010855246
"000162F:59424:60018"	"ID=PCA_SD_16343"	0.0124830022947301	-0.0601530783511159	-0.0129413717293543	-0.0486212557009016	-0.0165645785964825	-0.0631338023579402
"000164F:91389:92072"	"ID=PCA_SD_06657"	0	0	0	0	0	0
"000164F:96625:97326"	"ID=PCA_SD_06659"	0.0688819369800394	-0.0642641568379105	0.0859266036711844	-0.0549657564339459	0.00660291654701306	-0.0480924895206394
"000164F:512:1566"	"ID=PCA_SD_06633"	0	-0.0455519135337039	0	-0.0462206712206714	0	-0.0405348394379472
"000170F:146305:147306"	"ID=PCA_SD_10184"	0.00462240790537904	0.243589743589744	0.0355091722831093	0.139784946236559	0.0111967871302644	0.248062015503876
"000170F:119283:119870"	"ID=PCA_SD_10176"	-0.0171203650717762	0.0836601307189543	0.00441053614428233	-0.0204962243797195	-0.00918591024577342	0.0260942760942761
"000171F:52247:52905"	"ID=PCA_SD_15267"	-0.0311614730878187	-0.0929291574452864	0	-0.0644254394254395	-0.0321637426900585	-0.0806421806421804
"000163F:89539:91316"	"ID=PCA_SD_08694"	0.0212541647943566	0.0776978977583208	-0.00910596618328685	0.0304791724068832	0.000236812503700223	0.127831120643927
"000163F:166024:166629"	"ID=PCA_SD_08708"	-0.0231036352305922	-0.0653649243957615	-0.0255823337091743	-0.0513336321280788	-0.0349567412665719	-0.0548823511366079
"000172F:80976:81342"	"ID=PCA_SD_14137"	0.00403552189251899	0.11111881806201	0.0328744470006348	0.0211080961696221	-0.0126304025591841	0.0447692307692306
"000172F:48562:49497"	"ID=PCA_SD_14125"	0.0171906352917829	-0.0484010371650823	0.0533292038809426	0.0190914158305462	0.0154880353105485	-0.0501820664542556
"000172F:28467:28892"	"ID=PCA_SD_14120"	-0.0328420780366874	-0.0829824696491364	-0.0234790082865322	-0.0494858625699746	-0.0376912392111737	-0.0677090566593328
"000186F:171733:173160"	"ID=PCA_SD_06457"	0.0325344443340613	-0.0408922975294659	0.026577369523765	-0.0263616765086734	-0.00932091855536687	-0.0068759798894733
"000186F:84086:84292"	"ID=PCA_SD_06434"	-0.0300751879699248	0	-0.00634920634920633	0	0.0295566502463056	0
"000177F:104203:104766"	"ID=PCA_SD_13712"	0.0151677079648085	-0.0503671014744267	-0.00921842589174648	-0.0491433720712513	0.0584815521040566	-0.0323064782918798
