"Contig.Start.Stop"	"gene_ID"	"CLR 1990"	"CLR 2015"
"000151F:23959:24667"	"ID=PCA_SD_10016"	22.8512699019074	NA
"000151F:80023:80450"	"ID=PCA_SD_10029"	14.3456261387731	19.058965323172
"000152F:124853:125158"	"ID=PCA_SD_15697"	31.4700805485557	25.2217727163667
"000152F:141327:141907"	"ID=PCA_SD_15698"	NA	NA
"000152F:158242:158822"	"ID=PCA_SD_15703"	12.9448808966266	6.01665515946017
"000152F:180245:180806"	"ID=PCA_SD_15709"	NA	NA
"000153F:33501:34280"	"ID=PCA_SD_11259"	87.8359784234609	6.74830670389528
"000153F:45205:45984"	"ID=PCA_SD_11261"	53.5609821296536	15.2130114877612
"000154F:26340:27348"	"ID=PCA_SD_14954"	55.0072360190876	44.9236366155411
"000156F:93385:93823"	"ID=PCA_SD_10264"	19.7364856579771	15.1406218387711
"000158F:184315:185019"	"ID=PCA_SD_15364"	51.8077064064466	10.9310864372626
"000159F:191999:192535"	"ID=PCA_SD_11154"	NA	NA
"000159F:95512:96025"	"ID=PCA_SD_11134"	18.5728175660681	23.1296255337672
"000161F:122889:123522"	"ID=PCA_SD_10676"	18.3881906071767	23.5525609121258
"000161F:16486:16997"	"ID=PCA_SD_10654"	117.952924927268	101.097472450359
"000162F:59424:60018"	"ID=PCA_SD_16343"	31.2538750119309	38.7778158820626
"000163F:166024:166629"	"ID=PCA_SD_08708"	16.1733464802241	14.6267280292028
"000163F:89539:91316"	"ID=PCA_SD_08694"	49.9418521239317	58.8396683714615
"000164F:512:1566"	"ID=PCA_SD_06633"	17.3036856938871	10.9430343667803
"000164F:91389:92072"	"ID=PCA_SD_06657"	NA	NA
"000164F:96625:97326"	"ID=PCA_SD_06659"	66.6446769282418	77.511857666104
"000165F:162513:163319"	"ID=PCA_SD_10456"	91.4050796076297	NA
"000166F:126908:127281"	"ID=PCA_SD_09906"	33.0802309022675	30.8966134999364
"000167F:107483:108240"	"ID=PCA_SD_12080"	18.5999955099628	24.0768621386529
"000170F:119283:119870"	"ID=PCA_SD_10176"	26.2666660558771	13.7792706892556
"000170F:146305:147306"	"ID=PCA_SD_10184"	21.0617122343161	15.5095894246456
"000171F:52247:52905"	"ID=PCA_SD_15267"	11.0672870799623	7.10578776864778
"000172F:28467:28892"	"ID=PCA_SD_14120"	22.711123203421	24.4318321676255
"000172F:48562:49497"	"ID=PCA_SD_14125"	14.142105976878	16.361154800565
"000172F:80976:81342"	"ID=PCA_SD_14137"	27.9889631047901	22.2572965942454
"000177F:104203:104766"	"ID=PCA_SD_13712"	13.4684227420707	15.9018301974759
"000178F:44823:45344"	"ID=PCA_SD_13117"	19.3631530948006	17.1039010908075
"000179F:148247:149126"	"ID=PCA_SD_13999"	NA	14.5933875624824
"000179F:46240:46773"	"ID=PCA_SD_13983"	37.1581290944647	4.50089499136375
"000181F:20:484"	"ID=PCA_SD_21569"	17.2518925766922	25.5345431018772
"000184F:180874:181683"	"ID=PCA_SD_13802"	63.9220457766929	90.2498273919025
"000185F:172684:173615"	"ID=PCA_SD_12695"	63.1402874213958	79.380537678893
"000185F:30893:32360"	"ID=PCA_SD_12676"	10.3409690783153	NA
"000186F:171733:173160"	"ID=PCA_SD_06457"	58.3337629587144	66.5626091678558
"000186F:84086:84292"	"ID=PCA_SD_06434"	6.54417248624345	4.50089499136375
"000187F:139281:141810"	"ID=PCA_SD_12121"	143.113380175259	125.710892634231
"000187F:147126:147934"	"ID=PCA_SD_12123"	14.5005099907201	25.7725285440137
"000187F:21443:22164"	"ID=PCA_SD_12099"	32.7512615816456	NA
"000187F:423:621"	"ID=PCA_SD_12097"	NA	NA
"000189F:159591:160155"	"ID=PCA_SD_11687"	80.8045441343408	87.8926420213604
"000190F:106390:107079"	"ID=PCA_SD_18870"	21.8847308852402	13.1145781258178
"000190F:121186:122504"	"ID=PCA_SD_18873"	44.8045882040591	48.9291982974099
"000190F:80827:81452"	"ID=PCA_SD_18868"	NA	NA
"000191F:163455:163763"	"ID=PCA_SD_14451"	25.7397451255085	28.0413219006704
"000191F:179477:180114"	"ID=PCA_SD_14455"	15.5397477190561	15.0304134513839
"000193F:124242:125468"	"ID=PCA_SD_11247"	34.6378950186742	11.3667300736108
"000193F:130843:131709"	"ID=PCA_SD_11249"	20.3781323694021	22.0182378447206
"000193F:29372:30499"	"ID=PCA_SD_11224"	48.8827410089545	34.7354637822786
"000193F:34404:35446"	"ID=PCA_SD_11226"	61.8080731040175	75.073667530466
"000193F:41911:42895"	"ID=PCA_SD_11228"	65.6856490105978	22.5044749568187
"000193F:55041:56612"	"ID=PCA_SD_11230"	30.3662241327825	39.0925684071722
"000193F:79082:79490"	"ID=PCA_SD_11237"	22.6336385389786	23.9960501286238
"000194F:21065:21806"	"ID=PCA_SD_15320"	113.357578806915	101.143041496427
"000194F:53504:54504"	"ID=PCA_SD_15323"	76.1265578137836	80.8147218245283
"000196F:61460:62642"	"ID=PCA_SD_21170"	NA	NA
"000198F:145476:146769"	"ID=PCA_SD_13004"	54.7139141814807	53.7867064291407
"000198F:84893:85501"	"ID=PCA_SD_12991"	32.7882664642299	27.6459502320049
"000200F:124064:125226"	"ID=PCA_SD_12933"	29.6616240760179	NA
"000202F:113961:114574"	"ID=PCA_SD_19245"	50.0721359777133	62.0819717004763
"000205F:134438:135194"	"ID=PCA_SD_15177"	19.2904581090706	5.4655432186313
"000205F:61739:62386"	"ID=PCA_SD_15166"	NA	7.50832105472058
"000208F:107975:108716"	"ID=PCA_SD_12658"	NA	NA
"000209F:79596:80396"	"ID=PCA_SD_09803"	83.0351363840708	59.2255495184702
"000212F:13554:14520"	"ID=PCA_SD_16165"	NA	NA
"000213F:135501:136087"	"ID=PCA_SD_13315"	6.36448515230917	11.4589787764357
"000214F:134577:135881"	"ID=PCA_SD_10615"	43.3102530196968	54.5146815975115
"000216F:148232:148986"	"ID=PCA_SD_15041"	27.5096224728848	16.6631003183036
"000216F:18312:18943"	"ID=PCA_SD_15019"	10.1603696914054	6.476205427528
"000216F:49759:50631"	"ID=PCA_SD_15024"	12.0108210240309	NA
"000218F:87597:88389"	"ID=PCA_SD_11607"	NA	9.73022436539726
"000220F:119435:120506"	"ID=PCA_SD_14108"	20.6180319231351	15.6258133589951
"000221F:15272:15898"	"ID=PCA_SD_12337"	26.966502613324	9.79874226503929
"000224F:24489:25257"	"ID=PCA_SD_08581"	7.83242350246957	7.03726986900574
"000224F:53322:54086"	"ID=PCA_SD_08590"	53.7117157858499	59.3682084365056
"000225F:102416:102697"	"ID=PCA_SD_17899"	11.3456411034189	11.7960169826241
"000225F:144826:145107"	"ID=PCA_SD_17905"	12.6534940382322	10.8393969222261
"000227F:145020:145424"	"ID=PCA_SD_10320"	NA	NA
"000228F:108724:109588"	"ID=PCA_SD_14478"	35.9371511034901	34.1383814332478
"000232F:80423:81009"	"ID=PCA_SD_13086"	NA	16.0405995967143
"000236F:81014:81538"	"ID=PCA_SD_13027"	3.46073713877743	NA
"000240F:79960:80441"	"ID=PCA_SD_15752"	6.66440902035041	5.99499988215604
"000241F:8270:8953"	"ID=PCA_SD_09759"	NA	NA
"000246F:41034:41798"	"ID=PCA_SD_12471"	20.4878298552898	36.0270954998214
"000247F:132168:132898"	"ID=PCA_SD_09530"	NA	NA
"000252F:59341:60158"	"ID=PCA_SD_09742"	28.4647406419694	24.5735761798415
"000256F:100547:100825"	"ID=PCA_SD_12907"	NA	7.25606705781996
"000258F:73122:73706"	"ID=PCA_SD_16835"	38.9894549440608	45.3285458095476
"000262F:93826:94265"	"ID=PCA_SD_20000"	NA	19.00329541271
"000264F:47626:47991"	"ID=PCA_SD_14188"	89.8749894025116	98.0696479465361
"000264F:88953:89366"	"ID=PCA_SD_14198"	21.8178645141303	19.657898089284
"000266F:121082:122304"	"ID=PCA_SD_14343"	22.4763592899823	17.6429123045934
"000266F:46498:47362"	"ID=PCA_SD_14331"	15.6951541277623	16.0425619957684
"000267F:45104:46119"	"ID=PCA_SD_13206"	13.248687832382	12.1231899088315
"000269F:63039:64328"	"ID=PCA_SD_11070"	28.2509372433315	24.7609799660247
"000271F:99109:99587"	"ID=PCA_SD_15437"	22.7273714778988	NA
"000278F:72186:72871"	"ID=PCA_SD_15653"	32.7668405944974	22.7353316792154
"000280F:62268:62717"	"ID=PCA_SD_18455"	NA	NA
"000281F:112521:112880"	"ID=PCA_SD_16032"	16.8663748384228	16.1527854255379
"000285F:85025:85733"	"ID=PCA_SD_18698"	NA	12.2114001446447
"000291F:48049:49356"	"ID=PCA_SD_15188"	81.5847899201826	92.5295178426903
"000297F:114265:115089"	"ID=PCA_SD_21687"	46.4553915125909	40.8661147824136
"000297F:116919:117676"	"ID=PCA_SD_21688"	50.7752783239183	58.9286544133389
"000298F:120247:121714"	"ID=PCA_SD_13662"	NA	NA
"000299F:89008:90054"	"ID=PCA_SD_14865"	24.3467139633328	30.407393181377
"000304F:18474:18926"	"ID=PCA_SD_16040"	NA	NA
"000304F:97346:97873"	"ID=PCA_SD_16055"	36.4152117587178	NA
"000306F:38085:38502"	"ID=PCA_SD_17747"	39.8377931505148	23.6024017306247
"000310F:91767:92306"	"ID=PCA_SD_18442"	43.7034056096175	48.845600578579
"000311F:26516:27318"	"ID=PCA_SD_22009"	NA	NA
"000313F:33621:34118"	"ID=PCA_SD_16467"	27.385926382504	19.8028012238665
"000313F:62770:63021"	"ID=PCA_SD_16471"	7.85726854246669	5.99499988215604
"000315F:36440:37230"	"ID=PCA_SD_15403"	34.4288828805563	8.29319227035624
"000315F:37520:38608"	"ID=PCA_SD_15404"	18.5199408751834	NA
"000322F:102481:103003"	"ID=PCA_SD_13386"	NA	NA
"000322F:117980:118495"	"ID=PCA_SD_13392"	6.62689726428622	NA
"000324F:16103:16832"	"ID=PCA_SD_20834"	NA	NA
"000325F:56382:57454"	"ID=PCA_SD_19166"	43.1589662108668	8.29319227035624
"000326F:21734:22536"	"ID=PCA_SD_16092"	15.4071167333162	NA
"000327F:26450:26902"	"ID=PCA_SD_19782"	NA	NA
"000331F:18934:19616"	"ID=PCA_SD_15968"	7.35255743688805	8.10525468804164
"000331F:56312:58407"	"ID=PCA_SD_15976"	42.4320670623655	53.2686842821016
"000334F:66322:66983"	"ID=PCA_SD_20568"	58.8555654443857	82.7063460957234
"000335F:101714:102128"	"ID=PCA_SD_18910"	8.70134004194376	14.8933855188904
"000335F:26029:27011"	"ID=PCA_SD_18891"	17.619911624777	19.461529085734
"000335F:35210:35623"	"ID=PCA_SD_18894"	NA	NA
"000335F:37334:38135"	"ID=PCA_SD_18895"	NA	NA
"000338F:4373:5269"	"ID=PCA_SD_15761"	NA	NA
"000341F:19733:20338"	"ID=PCA_SD_14614"	10.6939734265866	4.50089499136375
"000343F:107179:108147"	"ID=PCA_SD_19051"	41.9071430526564	41.6107472355259
"000344F:4690:5631"	"ID=PCA_SD_15576"	NA	NA
"000344F:66514:66984"	"ID=PCA_SD_15591"	22.8661209190186	23.6682306169862
"000350F:91214:92266"	"ID=PCA_SD_16752"	NA	NA
"000361F:72015:72710"	"ID=PCA_SD_16251"	15.507489346699	14.7749151527015
"000365F:5255:5682"	"ID=PCA_SD_10919"	23.0857829224815	21.1118096070172
"000365F:75923:76711"	"ID=PCA_SD_10938"	30.6700917974177	47.733461494301
"000366F:23499:23913"	"ID=PCA_SD_18631"	29.107252793946	16.5991170591867
"000367F:70410:71252"	"ID=PCA_SD_16008"	22.6529926113709	49.9476758925225
"000370F:21822:22492"	"ID=PCA_SD_24295"	31.6399855103022	33.1861248620499
"000374F:46258:46856"	"ID=PCA_SD_19461"	6.54417248624345	4.50089499136375
"000374F:59065:59515"	"ID=PCA_SD_19463"	18.5859897909313	21.3008881251549
"000374F:69568:70343"	"ID=PCA_SD_19465"	12.4846407540053	16.2721098877028
"000374F:71550:72149"	"ID=PCA_SD_19466"	20.4997287988734	15.0826400279136
"000379F:42983:43607"	"ID=PCA_SD_18415"	17.6524744285024	7.10578776864778
"000379F:84410:85082"	"ID=PCA_SD_18423"	NA	NA
"000379F:87222:87897"	"ID=PCA_SD_18425"	NA	NA
"000381F:22955:23449"	"ID=PCA_SD_19819"	25.3472686048955	NA
"000381F:46807:47658"	"ID=PCA_SD_19824"	3.46073713877743	NA
"000383F:18178:18621"	"ID=PCA_SD_15788"	16.0263832508122	15.0166421094412
"000383F:2610:3038"	"ID=PCA_SD_15786"	13.6289587844725	16.5863845407125
"000385F:17433:17930"	"ID=PCA_SD_18563"	13.3288180407008	7.25606705781996
"000385F:43910:44659"	"ID=PCA_SD_18569"	113.445230903041	86.6081460459489
"000389F:50180:50992"	"ID=PCA_SD_24339"	NA	NA
"000391F:28807:29407"	"ID=PCA_SD_22448"	24.261177010257	13.4966134077906
"000398F:68776:69729"	"ID=PCA_SD_22612"	34.9677220253155	34.0035874089612
"000402F:50105:50557"	"ID=PCA_SD_24046"	NA	NA
"000420F:14654:14959"	"ID=PCA_SD_20592"	11.5713403564958	9.00178998272749
"000424F:62600:63415"	"ID=PCA_SD_23000"	11.686732044516	4.50089499136375
"000432F:52163:52549"	"ID=PCA_SD_20087"	13.0131217610692	10.8604267544979
"000432F:58069:58482"	"ID=PCA_SD_20090"	12.9733210725377	NA
"000441F:49604:50538"	"ID=PCA_SD_24205"	42.5531566113418	34.949925521678
"000448F:30638:31017"	"ID=PCA_SD_20681"	7.75374467334951	NA
"000448F:56040:56559"	"ID=PCA_SD_20688"	33.1848338966075	6.10570007232237
"000450F:26480:27409"	"ID=PCA_SD_18822"	12.731787750042	11.5256813819299
"000452F:34190:34832"	"ID=PCA_SD_20883"	9.76679828813638	9.11576384547471
"000459F:34911:35719"	"ID=PCA_SD_25526"	NA	NA
"000461F:30186:30716"	"ID=PCA_SD_22138"	48.1277792029972	41.7106486742836
"000465F:18542:19111"	"ID=PCA_SD_26163"	47.1436112548001	42.2236192140345
"000467F:61853:62582"	"ID=PCA_SD_23755"	NA	NA
"000527F:22039:22714"	"ID=PCA_SD_22660"	NA	NA
"000545F:33639:34130"	"ID=PCA_SD_23537"	NA	NA
"000547F:20132:20460"	"ID=PCA_SD_24283"	6.54417248624345	NA
"000553F:17:439"	"ID=PCA_SD_22044"	30.4101929781164	8.76557613812971
"000574F:29247:30177"	"ID=PCA_SD_25335"	112.705898941799	112.900116573953
"000586F:16296:16876"	"ID=PCA_SD_25687"	NA	NA
"000586F:4642:5222"	"ID=PCA_SD_25683"	NA	NA
"000598F:22110:22472"	"ID=PCA_SD_23796"	55.3812027034229	91.656501344463
"000598F:26990:28006"	"ID=PCA_SD_23798"	47.0105351571995	58.223278636354
"000601F:17627:18523"	"ID=PCA_SD_26422"	NA	NA
"000614F:28814:29572"	"ID=PCA_SD_26256"	42.1670340447806	46.1744831937387
"000630F:10418:10909"	"ID=PCA_SD_24419"	34.5500535421546	32.8180656476551
"000634F:10475:11234"	"ID=PCA_SD_26525"	145.389057630908	114.972795745282
"000651F:10074:10737"	"ID=PCA_SD_23469"	NA	NA
"000651F:12478:13133"	"ID=PCA_SD_23470"	NA	NA
"000663F:5105:5554"	"ID=PCA_SD_26916"	NA	NA
"000673F:10171:11183"	"ID=PCA_SD_23676"	NA	NA
"000677F:13889:14567"	"ID=PCA_SD_24986"	NA	NA
"000688F:16371:16784"	"ID=PCA_SD_26917"	NA	NA
"000694F:5011:5411"	"ID=PCA_SD_26536"	NA	NA
"000695F:5113:5977"	"ID=PCA_SD_26610"	NA	NA
