"Contig.Start.Stop"	"gene_ID"	"Tajima's D 1990"	"Tajima's D 2015"
"000142F:158856:159202"	"ID=PCA_SD_10577"	0.00870324907261116	NA
"000143F:167950:168742"	"ID=PCA_SD_12192"	0.871389388952935	2.73402731523491
"000143F:217752:218261"	"ID=PCA_SD_12204"	0.164068063336754	-0.738328516376838
"000145F:185339:186058"	"ID=PCA_SD_05759"	1.38102995119688	2.62028213239994
"000145F:47859:48386"	"ID=PCA_SD_05723"	-0.604271938852616	1.72930663412551
"000146F:12953:13271"	"ID=PCA_SD_15443"	0.173576026486989	0.360144074902314
"000149F:126658:127011"	"ID=PCA_SD_11316"	NA	NA
"000151F:23959:24667"	"ID=PCA_SD_10016"	-1.88947594823395	NA
"000151F:80023:80450"	"ID=PCA_SD_10029"	0.0256623754190784	2.86950148360126
"000152F:124853:125158"	"ID=PCA_SD_15697"	-0.241940112072278	1.93204276197877
"000152F:141327:141907"	"ID=PCA_SD_15698"	NA	NA
"000152F:158242:158822"	"ID=PCA_SD_15703"	-0.140628698218385	-0.705228655688496
"000152F:180245:180806"	"ID=PCA_SD_15709"	NA	NA
"000153F:33501:34280"	"ID=PCA_SD_11259"	0.372182254527147	1.48585310514411
"000153F:45205:45984"	"ID=PCA_SD_11261"	-0.043571857659557	2.2379726189428
"000154F:26340:27348"	"ID=PCA_SD_14954"	0.580384839953155	1.36540953078962
"000156F:93385:93823"	"ID=PCA_SD_10264"	0.26768353481082	0.401309037779513
"000158F:184315:185019"	"ID=PCA_SD_15364"	2.1895514354326	-0.537314867004427
"000159F:191999:192535"	"ID=PCA_SD_11154"	NA	NA
"000159F:95512:96025"	"ID=PCA_SD_11134"	1.16058467380696	1.9521722437314
"000161F:122889:123522"	"ID=PCA_SD_10676"	0.694216155806659	1.4583714320024
"000161F:16486:16997"	"ID=PCA_SD_10654"	3.88743459841644	2.82291993772973
"000162F:59424:60018"	"ID=PCA_SD_16343"	1.08393260967485	0.204526223342633
"000163F:166024:166629"	"ID=PCA_SD_08708"	0.00758387864527029	1.73959900963284
"000163F:89539:91316"	"ID=PCA_SD_08694"	1.47383723015674	2.40719059863622
"000164F:512:1566"	"ID=PCA_SD_06633"	-1.97232890621615	0.260889614254988
"000164F:91389:92072"	"ID=PCA_SD_06657"	NA	NA
"000164F:96625:97326"	"ID=PCA_SD_06659"	2.24661430034207	3.79054156990796
"000165F:162513:163319"	"ID=PCA_SD_10456"	-2.49920733518817	NA
"000166F:126908:127281"	"ID=PCA_SD_09906"	1.91519887581104	1.66029155930891
"000167F:107483:108240"	"ID=PCA_SD_12080"	0.796711257820233	0.0617269255898962
"000170F:119283:119870"	"ID=PCA_SD_10176"	2.05025337701069	-1.00308598950988
"000170F:146305:147306"	"ID=PCA_SD_10184"	1.17434611346565	-1.19597630793406
"000171F:52247:52905"	"ID=PCA_SD_15267"	-1.4771761050042	0.664197444831884
"000172F:28467:28892"	"ID=PCA_SD_14120"	0.619807118947178	0.917523840465246
"000172F:48562:49497"	"ID=PCA_SD_14125"	-0.399719497233618	-0.724387995836699
"000172F:80976:81342"	"ID=PCA_SD_14137"	1.49965185419248	-0.470348840888097
"000177F:104203:104766"	"ID=PCA_SD_13712"	0.219598992880029	2.06371611219107
"000178F:44823:45344"	"ID=PCA_SD_13117"	1.92082577665465	1.79877610907252
"000179F:148247:149126"	"ID=PCA_SD_13999"	NA	-0.946473128647328
"000179F:46240:46773"	"ID=PCA_SD_13983"	-0.128152473473227	-1.08393414521512
"000181F:20:484"	"ID=PCA_SD_21569"	2.65444567007945	0.490485916721418
"000184F:180874:181683"	"ID=PCA_SD_13802"	0.672500945258151	-1.63653337055245
"000185F:172684:173615"	"ID=PCA_SD_12695"	0.707710510365465	4.01095507626286
"000185F:30893:32360"	"ID=PCA_SD_12676"	0.60314253843107	NA
"000186F:171733:173160"	"ID=PCA_SD_06457"	2.1173765417915	1.78373631585808
"000186F:84086:84292"	"ID=PCA_SD_06434"	-0.705228655688496	-1.08393414521512
"000187F:139281:141810"	"ID=PCA_SD_12121"	2.50219295409419	-0.334932973927715
"000187F:147126:147934"	"ID=PCA_SD_12123"	-1.53889242957705	1.81978118612256
"000187F:21443:22164"	"ID=PCA_SD_12099"	-0.79358436209372	NA
"000187F:423:621"	"ID=PCA_SD_12097"	NA	NA
"000189F:159591:160155"	"ID=PCA_SD_11687"	3.73158726254496	2.04706586197214
"000190F:106390:107079"	"ID=PCA_SD_18870"	1.30946664777243	2.20632728851903
"000190F:121186:122504"	"ID=PCA_SD_18873"	1.70422291242637	1.18372792243673
"000190F:80827:81452"	"ID=PCA_SD_18868"	NA	NA
"000191F:163455:163763"	"ID=PCA_SD_14451"	1.69094042910545	2.19803948513853
"000191F:179477:180114"	"ID=PCA_SD_14455"	1.5148081159231	1.84938060888643
"000193F:124242:125468"	"ID=PCA_SD_11247"	-1.005954106894	0.335091565213853
"000193F:130843:131709"	"ID=PCA_SD_11249"	-0.857989650906999	-0.303767532688353
"000193F:29372:30499"	"ID=PCA_SD_11224"	2.09999155391202	-0.119697597994681
"000193F:34404:35446"	"ID=PCA_SD_11226"	-0.863488793212652	3.15864377518243
"000193F:41911:42895"	"ID=PCA_SD_11228"	-1.6231039781736	-1.97232890621615
"000193F:55041:56612"	"ID=PCA_SD_11230"	0.853305607900747	-1.54545365249299
"000193F:79082:79490"	"ID=PCA_SD_11237"	1.67611077969533	2.53880285480805
"000194F:21065:21806"	"ID=PCA_SD_15320"	3.07752244233354	3.69047366276143
"000194F:53504:54504"	"ID=PCA_SD_15323"	-0.444516422798228	3.65909657749536
"000196F:61460:62642"	"ID=PCA_SD_21170"	NA	NA
"000198F:145476:146769"	"ID=PCA_SD_13004"	0.748498352840574	0.276274202284182
"000198F:84893:85501"	"ID=PCA_SD_12991"	2.62507206231932	-1.16018320204677
"000200F:124064:125226"	"ID=PCA_SD_12933"	0.150579904314816	NA
"000202F:113961:114574"	"ID=PCA_SD_19245"	2.9668703466498	3.44113342447317
"000205F:134438:135194"	"ID=PCA_SD_15177"	-1.21719047248829	-0.408854859900949
"000205F:61739:62386"	"ID=PCA_SD_15166"	NA	0.939675249167555
"000208F:107975:108716"	"ID=PCA_SD_12658"	NA	NA
"000209F:79596:80396"	"ID=PCA_SD_09803"	1.99131418040882	2.96473382325631
"000212F:13554:14520"	"ID=PCA_SD_16165"	NA	NA
"000213F:135501:136087"	"ID=PCA_SD_13315"	0.894125777758762	-0.154569218758524
"000214F:134577:135881"	"ID=PCA_SD_10615"	0.800378159643273	2.18136547024953
"000216F:148232:148986"	"ID=PCA_SD_15041"	-0.24429249552018	0.7400709621753
"000216F:18312:18943"	"ID=PCA_SD_15019"	-0.67733873901373	1.40811202389661
"000216F:49759:50631"	"ID=PCA_SD_15024"	-0.189420520108871	NA
"000218F:87597:88389"	"ID=PCA_SD_11607"	NA	-0.475404505518558
"000220F:119435:120506"	"ID=PCA_SD_14108"	1.34885481431895	1.2059435987589
"000221F:15272:15898"	"ID=PCA_SD_12337"	0.782576779184541	0.0503196378688141
"000224F:24489:25257"	"ID=PCA_SD_08581"	1.35060114459889	-0.526019807966076
"000224F:53322:54086"	"ID=PCA_SD_08590"	2.6463399804094	3.43585349601528
"000225F:102416:102697"	"ID=PCA_SD_17899"	0.866587223487659	0.429764412368186
"000225F:144826:145107"	"ID=PCA_SD_17905"	1.33268166628009	1.26062841908512
"000227F:145020:145424"	"ID=PCA_SD_10320"	NA	NA
"000228F:108724:109588"	"ID=PCA_SD_14478"	-0.65666328090147	-0.934995656157773
"000232F:80423:81009"	"ID=PCA_SD_13086"	NA	0.619129671219182
"000236F:81014:81538"	"ID=PCA_SD_13027"	-1.08393414521512	NA
"000240F:79960:80441"	"ID=PCA_SD_15752"	-0.353573558270917	-1.14699765644371
"000241F:8270:8953"	"ID=PCA_SD_09759"	NA	NA
"000246F:41034:41798"	"ID=PCA_SD_12471"	0.0747668330751085	0.427117296079763
"000247F:132168:132898"	"ID=PCA_SD_09530"	NA	NA
"000252F:59341:60158"	"ID=PCA_SD_09742"	0.417014569507335	0.894871481219306
"000256F:100547:100825"	"ID=PCA_SD_12907"	NA	0.782542910308954
"000258F:73122:73706"	"ID=PCA_SD_16835"	1.32554534744952	3.2064908080788
"000262F:93826:94265"	"ID=PCA_SD_20000"	NA	1.85286573902147
"000264F:47626:47991"	"ID=PCA_SD_14188"	2.94891394316068	3.81916685494065
"000264F:88953:89366"	"ID=PCA_SD_14198"	1.22751090063672	1.99674466761223
"000266F:121082:122304"	"ID=PCA_SD_14343"	-0.825966685651535	-0.0273619688297568
"000266F:46498:47362"	"ID=PCA_SD_14331"	1.24122540032288	1.58261636748762
"000267F:45104:46119"	"ID=PCA_SD_13206"	2.1410290332486	1.39572825757568
"000269F:63039:64328"	"ID=PCA_SD_11070"	0.715542830262405	-1.49225570979332
"000271F:99109:99587"	"ID=PCA_SD_15437"	-0.970916070775521	NA
"000278F:72186:72871"	"ID=PCA_SD_15653"	-0.335012414799576	0.094951068033189
"000280F:62268:62717"	"ID=PCA_SD_18455"	NA	NA
"000281F:112521:112880"	"ID=PCA_SD_16032"	2.40874399555951	2.41745682089709
"000285F:85025:85733"	"ID=PCA_SD_18698"	NA	-0.470901177568873
"000291F:48049:49356"	"ID=PCA_SD_15188"	0.952466441307173	3.24738037902763
"000297F:114265:115089"	"ID=PCA_SD_21687"	0.302625674958325	2.18492493185244
"000297F:116919:117676"	"ID=PCA_SD_21688"	0.332238808309786	0.58750110794968
"000298F:120247:121714"	"ID=PCA_SD_13662"	NA	NA
"000299F:89008:90054"	"ID=PCA_SD_14865"	0.507864828963966	2.27784060532538
"000304F:18474:18926"	"ID=PCA_SD_16040"	NA	NA
"000304F:97346:97873"	"ID=PCA_SD_16055"	0.657323474249872	NA
"000306F:38085:38502"	"ID=PCA_SD_17747"	0.412117773428977	0.381663112080865
"000310F:91767:92306"	"ID=PCA_SD_18442"	2.46763745559378	-0.726906885869016
"000311F:26516:27318"	"ID=PCA_SD_22009"	NA	NA
"000313F:33621:34118"	"ID=PCA_SD_16467"	0.876940177063459	1.86734085634532
"000313F:62770:63021"	"ID=PCA_SD_16471"	1.0970037185766	-0.891200101438177
"000315F:36440:37230"	"ID=PCA_SD_15403"	1.94874552804232	0.894125777758762
"000315F:37520:38608"	"ID=PCA_SD_15404"	-1.12334585921658	NA
"000322F:102481:103003"	"ID=PCA_SD_13386"	NA	NA
"000322F:117980:118495"	"ID=PCA_SD_13392"	-0.0823686229685742	NA
"000324F:16103:16832"	"ID=PCA_SD_20834"	NA	NA
"000325F:56382:57454"	"ID=PCA_SD_19166"	-0.695293088748195	0.726749442472528
"000326F:21734:22536"	"ID=PCA_SD_16092"	-0.611461039478556	NA
"000327F:26450:26902"	"ID=PCA_SD_19782"	NA	NA
"000331F:18934:19616"	"ID=PCA_SD_15968"	-0.957260596134884	-0.542954424763837
"000331F:56312:58407"	"ID=PCA_SD_15976"	1.30632184749583	1.4370908279704
"000334F:66322:66983"	"ID=PCA_SD_20568"	0.392298945523325	-2.05771504520227
"000335F:101714:102128"	"ID=PCA_SD_18910"	0.368969485047435	0.12598375711177
"000335F:26029:27011"	"ID=PCA_SD_18891"	0.494871301146901	0.438267206613884
"000335F:35210:35623"	"ID=PCA_SD_18894"	NA	NA
"000335F:37334:38135"	"ID=PCA_SD_18895"	NA	NA
"000338F:4373:5269"	"ID=PCA_SD_15761"	NA	NA
"000341F:19733:20338"	"ID=PCA_SD_14614"	-0.322291355229258	-1.08393414521512
"000343F:107179:108147"	"ID=PCA_SD_19051"	2.08065996594878	0.669546821105342
"000344F:4690:5631"	"ID=PCA_SD_15576"	NA	NA
"000344F:66514:66984"	"ID=PCA_SD_15591"	0.612766775645462	-0.361573259613541
"000350F:91214:92266"	"ID=PCA_SD_16752"	NA	NA
"000361F:72015:72710"	"ID=PCA_SD_16251"	0.283507933453433	1.33043000230524
"000365F:5255:5682"	"ID=PCA_SD_10919"	1.83718265341381	-0.813258814280084
"000365F:75923:76711"	"ID=PCA_SD_10938"	-1.23002639529076	-1.22481272161799
"000366F:23499:23913"	"ID=PCA_SD_18631"	0.352130541020161	0.404794167914547
"000367F:70410:71252"	"ID=PCA_SD_16008"	-0.563609574872894	1.85788361861748
"000370F:21822:22492"	"ID=PCA_SD_24295"	0.244438866291616	1.27452796563193
"000374F:46258:46856"	"ID=PCA_SD_19461"	-0.705228655688496	-1.08393414521512
"000374F:59065:59515"	"ID=PCA_SD_19463"	0.715135060307992	0.157772727496951
"000374F:69568:70343"	"ID=PCA_SD_19465"	-0.673287304861634	-0.905614762858504
"000374F:71550:72149"	"ID=PCA_SD_19466"	1.30946664777243	1.48775634329572
"000379F:42983:43607"	"ID=PCA_SD_18415"	0.542141887246813	0.485433528218164
"000379F:84410:85082"	"ID=PCA_SD_18423"	NA	NA
"000379F:87222:87897"	"ID=PCA_SD_18425"	NA	NA
"000381F:22955:23449"	"ID=PCA_SD_19819"	1.08921429374359	NA
"000381F:46807:47658"	"ID=PCA_SD_19824"	-1.08393414521512	NA
"000383F:18178:18621"	"ID=PCA_SD_15788"	1.98111872530946	1.23491617943868
"000383F:2610:3038"	"ID=PCA_SD_15786"	2.07439404354331	0.955090224737137
"000385F:17433:17930"	"ID=PCA_SD_18563"	-0.470901177568873	0.782542910308954
"000385F:43910:44659"	"ID=PCA_SD_18569"	3.25290381419549	3.24355591243509
"000389F:50180:50992"	"ID=PCA_SD_24339"	NA	NA
"000391F:28807:29407"	"ID=PCA_SD_22448"	0.896812271843512	1.97890922705993
"000398F:68776:69729"	"ID=PCA_SD_22612"	1.30038601292348	1.58630778010728
"000402F:50105:50557"	"ID=PCA_SD_24046"	NA	NA
"000420F:14654:14959"	"ID=PCA_SD_20592"	1.25162176318575	-1.4436200147009
"000424F:62600:63415"	"ID=PCA_SD_23000"	0.981422086204635	-1.08393414521512
"000432F:52163:52549"	"ID=PCA_SD_20087"	2.05096247425489	0.699964089349304
"000432F:58069:58482"	"ID=PCA_SD_20090"	1.04221701352539	NA
"000441F:49604:50538"	"ID=PCA_SD_24205"	2.31300835822917	1.6477067546963
"000448F:30638:31017"	"ID=PCA_SD_20681"	0.407218719795961	NA
"000448F:56040:56559"	"ID=PCA_SD_20688"	0.0231132472839416	-0.353573558270917
"000450F:26480:27409"	"ID=PCA_SD_18822"	-0.490684148962775	-1.00494097170699
"000452F:34190:34832"	"ID=PCA_SD_20883"	-1.29943446811743	-0.0565950061978257
"000459F:34911:35719"	"ID=PCA_SD_25526"	NA	NA
"000461F:30186:30716"	"ID=PCA_SD_22138"	1.13125766985467	1.3316252692607
"000465F:18542:19111"	"ID=PCA_SD_26163"	2.09976125634859	-1.00684801166603
"000467F:61853:62582"	"ID=PCA_SD_23755"	NA	NA
"000527F:22039:22714"	"ID=PCA_SD_22660"	NA	NA
"000545F:33639:34130"	"ID=PCA_SD_23537"	NA	NA
"000547F:20132:20460"	"ID=PCA_SD_24283"	-0.705228655688496	NA
"000553F:17:439"	"ID=PCA_SD_22044"	-0.669942728605966	-1.07209545885186
"000574F:29247:30177"	"ID=PCA_SD_25335"	2.20693012164031	3.26285842779351
"000586F:16296:16876"	"ID=PCA_SD_25687"	NA	NA
"000586F:4642:5222"	"ID=PCA_SD_25683"	NA	NA
"000598F:22110:22472"	"ID=PCA_SD_23796"	3.28927778966966	3.60154857045541
"000598F:26990:28006"	"ID=PCA_SD_23798"	2.48046804424639	2.46270752510904
"000601F:17627:18523"	"ID=PCA_SD_26422"	NA	NA
"000614F:28814:29572"	"ID=PCA_SD_26256"	1.80858920960502	2.18685120104144
"000630F:10418:10909"	"ID=PCA_SD_24419"	2.23696692620952	2.10314465500561
"000634F:10475:11234"	"ID=PCA_SD_26525"	2.18035969162457	-0.861877563486643
"000651F:10074:10737"	"ID=PCA_SD_23469"	NA	NA
"000651F:12478:13133"	"ID=PCA_SD_23470"	NA	NA
"000663F:5105:5554"	"ID=PCA_SD_26916"	NA	NA
"000673F:10171:11183"	"ID=PCA_SD_23676"	NA	NA
"000677F:13889:14567"	"ID=PCA_SD_24986"	NA	NA
"000688F:16371:16784"	"ID=PCA_SD_26917"	NA	NA
"000694F:5011:5411"	"ID=PCA_SD_26536"	NA	NA
"000695F:5113:5977"	"ID=PCA_SD_26610"	NA	NA
