"Contig.Start.Stop"	"gene_ID"	"Nucleotide Diversity 1990"	"Nucleotide Diversity 2015"
"000135F:147653:148092"	"ID=PCA_SD_11717"	0.00141628145865434	0.00104648176682075
"000136F:116575:117328"	"ID=PCA_SD_09846"	0.00469286217386743	0.00531178348244392
"000136F:119056:120093"	"ID=PCA_SD_09847"	0.0019360351828266	0.00208408173040288
"000138F:146794:147563"	"ID=PCA_SD_11530"	0.00152322254017169	0.0015026781128476
"000138F:27253:27838"	"ID=PCA_SD_11510"	0.00816027458012765	0.00961223269894526
"000139F:228499:229022"	"ID=PCA_SD_08250"	0.000125070082373744	0.000360115582007159
"000141F:77516:78025"	"ID=PCA_SD_12571"	0	0
"000142F:158856:159202"	"ID=PCA_SD_10577"	0.00124228658884059	0
"000143F:167950:168742"	"ID=PCA_SD_12192"	0.00321670549511617	0.00342830273366533
"000143F:217752:218261"	"ID=PCA_SD_12204"	0.000921679406225767	0.000792068239725269
"000145F:185339:186058"	"ID=PCA_SD_05759"	0.00529504080351538	0.00422237915881984
"000145F:47859:48386"	"ID=PCA_SD_05723"	0.0011748844375963	0.000953389830508475
"000146F:12953:13271"	"ID=PCA_SD_15443"	0.00643784425198803	0.00611196712891628
"000149F:126658:127011"	"ID=PCA_SD_11316"	0	0
"000151F:23959:24667"	"ID=PCA_SD_10016"	0.000376116596144805	0
"000151F:80023:80450"	"ID=PCA_SD_10029"	0.00178859168546568	0.00463857648239083
"000152F:124853:125158"	"ID=PCA_SD_15697"	0.00574387947269303	0.00528414755732802
"000152F:141327:141907"	"ID=PCA_SD_15698"	0	0
"000152F:158242:158822"	"ID=PCA_SD_15703"	0.00102881258690938	0.000166282563668718
"000152F:180245:180806"	"ID=PCA_SD_15709"	0	0
"000153F:33501:34280"	"ID=PCA_SD_11259"	0.00463928726640591	0.000593220338983051
"000153F:45205:45984"	"ID=PCA_SD_11261"	0.00460669274228596	0.00175503404316964
"000154F:26340:27348"	"ID=PCA_SD_14954"	0.00356172974304704	0.00287693246655804
"000156F:93385:93823"	"ID=PCA_SD_10264"	0.00253973241169848	0.00176183673732031
"000158F:184315:185019"	"ID=PCA_SD_15364"	0.00643667107424771	0.000528246515040352
"000159F:191999:192535"	"ID=PCA_SD_11154"	0	0
"000159F:95512:96025"	"ID=PCA_SD_11134"	0.00312273296840995	0.0031612038075139
"000161F:122889:123522"	"ID=PCA_SD_10676"	0.00219394393056372	0.00274733108770429
"000161F:16486:16997"	"ID=PCA_SD_10654"	0.0144829184322034	0.0122373764124294
"000162F:59424:60018"	"ID=PCA_SD_16343"	0.00548734748136543	0.00387029388026397
"000163F:166024:166629"	"ID=PCA_SD_08708"	0.00177509276351364	0.00199231787585538
"000163F:89539:91316"	"ID=PCA_SD_08694"	0.0027044288955406	0.00225448513851023
"000164F:512:1566"	"ID=PCA_SD_06633"	0.000157977883096366	0.000468578466811257
"000164F:91389:92072"	"ID=PCA_SD_06657"	0	0
"000164F:96625:97326"	"ID=PCA_SD_06659"	0.00753859030695189	0.00914578202713796
"000165F:162513:163319"	"ID=PCA_SD_10456"	0.00132176786451879	0
"000166F:126908:127281"	"ID=PCA_SD_09906"	0.00702136016193843	0.00662104595304994
"000167F:107483:108240"	"ID=PCA_SD_12080"	0.00224796148055394	0.00145193268041083
"000170F:119283:119870"	"ID=PCA_SD_10176"	0.00342442061570391	0.000738916256157635
"000170F:146305:147306"	"ID=PCA_SD_10184"	0.00247414774969834	0.00037167045219905
"000171F:52247:52905"	"ID=PCA_SD_15267"	0.000249479180062241	0.000493814459504642
"000172F:28467:28892"	"ID=PCA_SD_14120"	0.00378239303997241	0.00414843107609878
"000172F:48562:49497"	"ID=PCA_SD_14125"	0.00094946641556811	0.000436404461828191
"000172F:80976:81342"	"ID=PCA_SD_14137"	0.00649024769469973	0.00333748980125926
"000177F:104203:104766"	"ID=PCA_SD_13712"	0.00167387907200385	0.00232700244420403
"000178F:44823:45344"	"ID=PCA_SD_13117"	0.00242548217416715	0.00168625668333442
"000179F:148247:149126"	"ID=PCA_SD_13999"	0	0.000552131484334874
"000179F:46240:46773"	"ID=PCA_SD_13983"	0.00499058380414313	6.24219725343321e-05
"000181F:20:484"	"ID=PCA_SD_21569"	0.00323431140270943	0.0043751898426584
"000184F:180874:181683"	"ID=PCA_SD_13802"	0.00644277045406989	0.00178907721280603
"000185F:172684:173615"	"ID=PCA_SD_12695"	0.00537571833854659	0.00760772047234548
"000185F:30893:32360"	"ID=PCA_SD_12676"	0.000395249311103927	0
"000186F:171733:173160"	"ID=PCA_SD_06457"	0.00457397648324867	0.00314928231179477
"000186F:84086:84292"	"ID=PCA_SD_06434"	0.00046671579464505	0.000161030595813205
"000187F:139281:141810"	"ID=PCA_SD_12121"	0.00391985825269184	0.00228020812398115
"000187F:147126:147934"	"ID=PCA_SD_12123"	0.000323941860960743	0.00398832345156537
"000187F:21443:22164"	"ID=PCA_SD_12099"	0.00289744324513643	0
"000187F:423:621"	"ID=PCA_SD_12097"	0	0
"000189F:159591:160155"	"ID=PCA_SD_11687"	0.0120453977301135	0.00900654967251637
"000190F:106390:107079"	"ID=PCA_SD_18870"	0.0019888643248997	0.00142389257348727
"000190F:121186:122504"	"ID=PCA_SD_18873"	0.00407516394460793	0.00427562397467693
"000190F:80827:81452"	"ID=PCA_SD_18868"	0	0
"000191F:163455:163763"	"ID=PCA_SD_14451"	0.00598248404731867	0.00557109684968826
"000191F:179477:180114"	"ID=PCA_SD_14455"	0.00177815560632627	0.00194817845314631
"000193F:124242:125468"	"ID=PCA_SD_11247"	0.00186113758696743	0.000612858517628316
"000193F:130843:131709"	"ID=PCA_SD_11249"	0.000965730260199793	0.000851693286154608
"000193F:29372:30499"	"ID=PCA_SD_11224"	0.00486236326481548	0.0025533918339544
"000193F:34404:35446"	"ID=PCA_SD_11226"	0.00281185844830481	0.00518441479651808
"000193F:41911:42895"	"ID=PCA_SD_11228"	0.00243138604491095	0.000169204737732657
"000193F:55041:56612"	"ID=PCA_SD_11230"	0.00297113324995328	0.000452121159845316
"000193F:79082:79490"	"ID=PCA_SD_11237"	0.00370754078432998	0.00453635019960493
"000194F:21065:21806"	"ID=PCA_SD_15320"	0.015822254709367	0.0173618408028386
"000194F:53504:54504"	"ID=PCA_SD_15323"	0.00592119744662118	0.00759748725850421
"000196F:61460:62642"	"ID=PCA_SD_21170"	0	0
"000198F:145476:146769"	"ID=PCA_SD_13004"	0.00270872082361879	0.00235899719697168
"000198F:84893:85501"	"ID=PCA_SD_12991"	0.00310224226062917	0.000885957344168916
"000200F:124064:125226"	"ID=PCA_SD_12933"	0.00175175248116356	0
"000202F:113961:114574"	"ID=PCA_SD_19245"	0.0130247152137507	0.0106019617585896
"000205F:134438:135194"	"ID=PCA_SD_15177"	0.000701498656220107	0.000245980048284972
"000205F:61739:62386"	"ID=PCA_SD_15166"	0	0.000624379168440471
"000208F:107975:108716"	"ID=PCA_SD_12658"	0	0
"000209F:79596:80396"	"ID=PCA_SD_09803"	0.0108783512135255	0.00998046227526327
"000212F:13554:14520"	"ID=PCA_SD_16165"	0	0
"000213F:135501:136087"	"ID=PCA_SD_13315"	0.00061983272216287	0.00101059682961337
"000214F:134577:135881"	"ID=PCA_SD_10615"	0.00272398640604368	0.00347165400350672
"000216F:148232:148986"	"ID=PCA_SD_15041"	0.00338234743891944	0.00131841364086169
"000216F:18312:18943"	"ID=PCA_SD_15019"	0.00067045698347994	0.000760221155245162
"000216F:49759:50631"	"ID=PCA_SD_15024"	0.000666576064094848	0
"000218F:87597:88389"	"ID=PCA_SD_11607"	0	0.00039042184082473
"000220F:119435:120506"	"ID=PCA_SD_14108"	0.00157791550720971	0.00124220001686483
"000221F:15272:15898"	"ID=PCA_SD_12337"	0.00396741725912109	0.000824946378485399
"000224F:24489:25257"	"ID=PCA_SD_08581"	0.000572318588231837	0.000164569144754726
"000224F:53322:54086"	"ID=PCA_SD_08590"	0.00449171005502013	0.00572283150548355
"000225F:102416:102697"	"ID=PCA_SD_17899"	0.00229194214048163	0.00190327363064471
"000225F:144826:145107"	"ID=PCA_SD_17905"	0.00270665544736948	0.00264254517770565
"000227F:145020:145424"	"ID=PCA_SD_10320"	0	0
"000228F:108724:109588"	"ID=PCA_SD_14478"	0.00169034322850331	0.00146108879527122
"000232F:80423:81009"	"ID=PCA_SD_13086"	0	0.00143793491756417
"000236F:81014:81538"	"ID=PCA_SD_13027"	6.34920634920635e-05	0
"000240F:79960:80441"	"ID=PCA_SD_15752"	0.00032233865485149	0.000138312586445367
"000241F:8270:8953"	"ID=PCA_SD_09759"	0	0
"000246F:41034:41798"	"ID=PCA_SD_12471"	0.00135827511081061	0.00229016653742476
"000247F:132168:132898"	"ID=PCA_SD_09530"	0	0
"000252F:59341:60158"	"ID=PCA_SD_09742"	0.00183995690191041	0.00214592571104941
"000256F:100547:100825"	"ID=PCA_SD_12907"	0	0.00123726788570966
"000258F:73122:73706"	"ID=PCA_SD_16835"	0.00389685643922932	0.00507025930754744
"000262F:93826:94265"	"ID=PCA_SD_20000"	0	0.00282742681047766
"000264F:47626:47991"	"ID=PCA_SD_14188"	0.0164150535642617	0.0188385662684079
"000264F:88953:89366"	"ID=PCA_SD_14198"	0.00323698790905865	0.00396708425448293
"000266F:121082:122304"	"ID=PCA_SD_14343"	0.000963639471337962	0.000518776187110514
"000266F:46498:47362"	"ID=PCA_SD_14331"	0.00120897423336926	0.000954900231867019
"000267F:45104:46119"	"ID=PCA_SD_13206"	0.000950887494995329	0.000766826816139508
"000269F:63039:64328"	"ID=PCA_SD_11070"	0.00169053562825735	0.000391538562606753
"000271F:99109:99587"	"ID=PCA_SD_15437"	0.000994303103216447	0
"000278F:72186:72871"	"ID=PCA_SD_15653"	0.0021832946253562	0.00162655861376027
"000280F:62268:62717"	"ID=PCA_SD_18455"	0	0
"000281F:112521:112880"	"ID=PCA_SD_16032"	0.00395637162586315	0.00396421845574388
"000285F:85025:85733"	"ID=PCA_SD_18698"	0	0.000438271457372124
"000291F:48049:49356"	"ID=PCA_SD_15188"	0.00443425076452599	0.00702500043193559
"000297F:114265:115089"	"ID=PCA_SD_21687"	0.00542372881355932	0.00507310392056155
"000297F:116919:117676"	"ID=PCA_SD_21688"	0.00842911020675879	0.00672972288061059
"000298F:120247:121714"	"ID=PCA_SD_13662"	0	0
"000299F:89008:90054"	"ID=PCA_SD_14865"	0.00195392809156104	0.00271154064073301
"000304F:18474:18926"	"ID=PCA_SD_16040"	0	0
"000304F:97346:97873"	"ID=PCA_SD_16055"	0.00405859441876391	0
"000306F:38085:38502"	"ID=PCA_SD_17747"	0.00646743978590544	0.00298434839023599
"000310F:91767:92306"	"ID=PCA_SD_18442"	0.00682988072818581	0.0023017367650136
"000311F:26516:27318"	"ID=PCA_SD_22009"	0	0
"000313F:33621:34118"	"ID=PCA_SD_16467"	0.00513012501985343	0.0031958341841944
"000313F:62770:63021"	"ID=PCA_SD_16471"	0.00157833378172361	0.000260066361761277
"000315F:36440:37230"	"ID=PCA_SD_15403"	0.00291699700729249	0.000459977001149942
"000315F:37520:38608"	"ID=PCA_SD_15404"	0.00064123515587306	0
"000322F:102481:103003"	"ID=PCA_SD_13386"	0	0
"000322F:117980:118495"	"ID=PCA_SD_13392"	0.000463334224360688	0
"000324F:16103:16832"	"ID=PCA_SD_20834"	0	0
"000325F:56382:57454"	"ID=PCA_SD_19166"	0.00197713786258497	0.000344934708787265
"000326F:21734:22536"	"ID=PCA_SD_16092"	0.000769008872096869	0
"000327F:26450:26902"	"ID=PCA_SD_19782"	0	0
"000331F:18934:19616"	"ID=PCA_SD_15968"	0.000276281939929358	0.000428485164321579
"000331F:56312:58407"	"ID=PCA_SD_15976"	0.00290787941518955	0.00299413464441282
"000334F:66322:66983"	"ID=PCA_SD_20568"	0.0101746121153157	0.00258360245858944
"000335F:101714:102128"	"ID=PCA_SD_18910"	0.00125655163024981	0.0016486284119529
"000335F:26029:27011"	"ID=PCA_SD_18891"	0.0013219074549833	0.00129546930588364
"000335F:35210:35623"	"ID=PCA_SD_18894"	0	0
"000335F:37334:38135"	"ID=PCA_SD_18895"	0	0
"000338F:4373:5269"	"ID=PCA_SD_15761"	0	0
"000341F:19733:20338"	"ID=PCA_SD_14614"	0.000574294717607354	5.5005500550055e-05
"000343F:107179:108147"	"ID=PCA_SD_19051"	0.00669278713566902	0.00376736296454456
"000344F:4690:5631"	"ID=PCA_SD_15576"	0	0
"000344F:66514:66984"	"ID=PCA_SD_15591"	0.00395120371369967	0.00192402269483129
"000350F:91214:92266"	"ID=PCA_SD_16752"	0	0
"000361F:72015:72710"	"ID=PCA_SD_16251"	0.000825736557008852	0.0010958503798948
"000365F:5255:5682"	"ID=PCA_SD_10919"	0.00289482021226041	0.000887058450815777
"000365F:75923:76711"	"ID=PCA_SD_10938"	0.00116073410524658	0.00116503046837519
"000366F:23499:23913"	"ID=PCA_SD_18631"	0.00297324892791505	0.00186644884623239
"000367F:70410:71252"	"ID=PCA_SD_16008"	0.00169618630779509	0.00697200608534223
"000370F:21822:22492"	"ID=PCA_SD_24295"	0.00450377630149789	0.0051032694266926
"000374F:46258:46856"	"ID=PCA_SD_19461"	0.00016128575875046	5.56483027267668e-05
"000374F:59065:59515"	"ID=PCA_SD_19463"	0.0031054655692936	0.00203941022461072
"000374F:69568:70343"	"ID=PCA_SD_19465"	0.000764459199720426	0.000450666899644708
"000374F:71550:72149"	"ID=PCA_SD_19466"	0.00228719397363465	0.00240395480225989
"000379F:42983:43607"	"ID=PCA_SD_18415"	0.00251299435028249	0.000529655172413793
"000379F:84410:85082"	"ID=PCA_SD_18423"	0	0
"000379F:87222:87897"	"ID=PCA_SD_18425"	0	0
"000381F:22955:23449"	"ID=PCA_SD_19819"	0.00317639673571877	0
"000381F:46807:47658"	"ID=PCA_SD_19824"	3.91236306729264e-05	0
"000383F:18178:18621"	"ID=PCA_SD_15788"	0.00223671947809879	0.00182251216733975
"000383F:2610:3038"	"ID=PCA_SD_15786"	0.0023685127133403	0.00172547758754655
"000385F:17433:17930"	"ID=PCA_SD_18563"	0.000623964785696458	0.000693168152837338
"000385F:43910:44659"	"ID=PCA_SD_18569"	0.010619209039548	0.00950809792843691
"000389F:50180:50992"	"ID=PCA_SD_24339"	0	0
"000391F:28807:29407"	"ID=PCA_SD_22448"	0.00201359316393581	0.00153980653712739
"000398F:68776:69729"	"ID=PCA_SD_22612"	0.00299423183977069	0.00221961648248824
"000402F:50105:50557"	"ID=PCA_SD_24046"	0	0
"000420F:14654:14959"	"ID=PCA_SD_20592"	0.00242790148074296	0.000217864923747277
"000424F:62600:63415"	"ID=PCA_SD_23000"	0.000827378974188546	4.08496732026144e-05
"000432F:52163:52549"	"ID=PCA_SD_20087"	0.00243799179550066	0.0015620665995124
"000432F:58069:58482"	"ID=PCA_SD_20090"	0.00166762193291302	0
"000441F:49604:50538"	"ID=PCA_SD_24205"	0.00382670171304269	0.00331973775642769
"000448F:30638:31017"	"ID=PCA_SD_20681"	0.000743383883437407	0
"000448F:56040:56559"	"ID=PCA_SD_20688"	0.00291286397218601	0.000298783137766189
"000450F:26480:27409"	"ID=PCA_SD_18822"	0.000715023388615515	0.000341413036875038
"000452F:34190:34832"	"ID=PCA_SD_20883"	0.000345309328623771	0.000644928873307501
"000459F:34911:35719"	"ID=PCA_SD_25526"	0	0
"000461F:30186:30716"	"ID=PCA_SD_22138"	0.00942470767233766	0.00486131060678604
"000465F:18542:19111"	"ID=PCA_SD_26163"	0.00418673803151948	0.00133214391911983
"000467F:61853:62582"	"ID=PCA_SD_23755"	0	0
"000527F:22039:22714"	"ID=PCA_SD_22660"	0	0
"000545F:33639:34130"	"ID=PCA_SD_23537"	0	0
"000547F:20132:20460"	"ID=PCA_SD_24283"	0.000293647931585184	0
"000553F:17:439"	"ID=PCA_SD_22044"	0.0050727250871499	0.000377983464892949
"000574F:29247:30177"	"ID=PCA_SD_25335"	0.0088571181648703	0.0103351599337326
"000586F:16296:16876"	"ID=PCA_SD_25687"	0	0
"000586F:4642:5222"	"ID=PCA_SD_25683"	0	0
"000598F:22110:22472"	"ID=PCA_SD_23796"	0.0129243124620628	0.0147919876733436
"000598F:26990:28006"	"ID=PCA_SD_23798"	0.00471865295624108	0.00434367170530362
"000601F:17627:18523"	"ID=PCA_SD_26422"	0	0
"000614F:28814:29572"	"ID=PCA_SD_26256"	0.00552838629478276	0.0050564599569758
"000630F:10418:10909"	"ID=PCA_SD_24419"	0.00859514951081714	0.00836778283037068
"000634F:10475:11234"	"ID=PCA_SD_26525"	0.0168807612250966	0.00792893250074338
"000651F:10074:10737"	"ID=PCA_SD_23469"	0	0
"000651F:12478:13133"	"ID=PCA_SD_23470"	0	0
"000663F:5105:5554"	"ID=PCA_SD_26916"	0	0
"000673F:10171:11183"	"ID=PCA_SD_23676"	0	0
"000677F:13889:14567"	"ID=PCA_SD_24986"	0	0
"000688F:16371:16784"	"ID=PCA_SD_26917"	0	0
"000694F:5011:5411"	"ID=PCA_SD_26536"	0	0
"000695F:5113:5977"	"ID=PCA_SD_26610"	0	0
