"sample_name"	"gene_ID"	"fraction_gene_missing"
"15MN27-3"	"ID=PCA_SD_15364"	0
"15MN27-3"	"ID=PCA_SD_15591"	0
"15MN27-3"	"ID=PCA_SD_15786"	0
"15MN27-3"	"ID=PCA_SD_15968"	0
"15MN27-3"	"ID=PCA_SD_16471"	0
"15MN27-3"	"ID=PCA_SD_17899"	0
"15MN27-3"	"ID=PCA_SD_18442"	0
"15MN27-3"	"ID=PCA_SD_18569"	0
"15MN27-3"	"ID=PCA_SD_18822"	0
"15MN27-3"	"ID=PCA_SD_18894"	1
"15MN27-3"	"ID=PCA_SD_18895"	1
"15MN27-3"	"ID=PCA_SD_19461"	0
"15MN27-3"	"ID=PCA_SD_19782"	0
"15MN27-3"	"ID=PCA_SD_19824"	0
"15MN27-3"	"ID=PCA_SD_20087"	0
"15MN27-3"	"ID=PCA_SD_23000"	0
"15MN27-3"	"ID=PCA_SD_23676"	0.0315894
"15MN27-3"	"ID=PCA_SD_23798"	0
"15MN27-3"	"ID=PCA_SD_25526"	0
"15MN27-3"	"ID=PCA_SD_26610"	0.2809248
"15MS7-1"	"ID=PCA_SD_00244"	0
"15MS7-1"	"ID=PCA_SD_00393"	0
"15MS7-1"	"ID=PCA_SD_00521"	0
"15MS7-1"	"ID=PCA_SD_00743"	0
"15MS7-1"	"ID=PCA_SD_01130"	0
"15MS7-1"	"ID=PCA_SD_01254"	0
"15MS7-1"	"ID=PCA_SD_01286"	0
"15MS7-1"	"ID=PCA_SD_01301"	0
"15MS7-1"	"ID=PCA_SD_01474"	0
"15MS7-1"	"ID=PCA_SD_01511"	0
"15MS7-1"	"ID=PCA_SD_01556"	0
"15MS7-1"	"ID=PCA_SD_01566"	0
"15MS7-1"	"ID=PCA_SD_01630"	0
"15MS7-1"	"ID=PCA_SD_01631"	0
"15MS7-1"	"ID=PCA_SD_01875"	0
"15MS7-1"	"ID=PCA_SD_02106"	0
"15MS7-1"	"ID=PCA_SD_02142"	0
"15MS7-1"	"ID=PCA_SD_02234"	0
"15MS7-1"	"ID=PCA_SD_02299"	0
"15MS7-1"	"ID=PCA_SD_02664"	0
"15MS7-1"	"ID=PCA_SD_02673"	0
"15MS7-1"	"ID=PCA_SD_02756"	0
"15MS7-1"	"ID=PCA_SD_02769"	0
"15MS7-1"	"ID=PCA_SD_02816"	0
"15MS7-1"	"ID=PCA_SD_02952"	0
"15MS7-1"	"ID=PCA_SD_03067"	0
"15MS7-1"	"ID=PCA_SD_03085"	0
"15MS7-1"	"ID=PCA_SD_03105"	0
"15MS7-1"	"ID=PCA_SD_03140"	0.0350985
"15MS7-1"	"ID=PCA_SD_03307"	0
"15MS7-1"	"ID=PCA_SD_03708"	0
"15MS7-1"	"ID=PCA_SD_03832"	0
"15MS7-1"	"ID=PCA_SD_03835"	0
"15MS7-1"	"ID=PCA_SD_03891"	0
"15MS7-1"	"ID=PCA_SD_04131"	0
"15MS7-1"	"ID=PCA_SD_04172"	0
"15MS7-1"	"ID=PCA_SD_04212"	0
"15MS7-1"	"ID=PCA_SD_04280"	0
"15MS7-1"	"ID=PCA_SD_04543"	0
"15MS7-1"	"ID=PCA_SD_04554"	0
"15MS7-1"	"ID=PCA_SD_04557"	0
"15MS7-1"	"ID=PCA_SD_04558"	0
"15MS7-1"	"ID=PCA_SD_04695"	0
"15MS7-1"	"ID=PCA_SD_04869"	0
"15MS7-1"	"ID=PCA_SD_05057"	0
"15MS7-1"	"ID=PCA_SD_05389"	0
"15MS7-1"	"ID=PCA_SD_05513"	0
"15MS7-1"	"ID=PCA_SD_06014"	0
"15MS7-1"	"ID=PCA_SD_06058"	0
"15MS7-1"	"ID=PCA_SD_06238"	0
"15MS7-1"	"ID=PCA_SD_06434"	0
"15MS7-1"	"ID=PCA_SD_06484"	0
"15MS7-1"	"ID=PCA_SD_06485"	0
"15MS7-1"	"ID=PCA_SD_06800"	0
"15MS7-1"	"ID=PCA_SD_06812"	0
"15MS7-1"	"ID=PCA_SD_07143"	0
"15MS7-1"	"ID=PCA_SD_08117"	0
"15MS7-1"	"ID=PCA_SD_08173"	0
"15MS7-1"	"ID=PCA_SD_08336"	0
"15MS7-1"	"ID=PCA_SD_08340"	0
"15MS7-1"	"ID=PCA_SD_08423"	0
"15MS7-1"	"ID=PCA_SD_08558"	0
"15MS7-1"	"ID=PCA_SD_08708"	0
"15MS7-1"	"ID=PCA_SD_08963"	0
"15MS7-1"	"ID=PCA_SD_09395"	0
"15MS7-1"	"ID=PCA_SD_09846"	0
"15MS7-1"	"ID=PCA_SD_09847"	0
"15MS7-1"	"ID=PCA_SD_10264"	0
"15MS7-1"	"ID=PCA_SD_10938"	0
"15MS7-1"	"ID=PCA_SD_11228"	0
"15MS7-1"	"ID=PCA_SD_11442"	0
"15MS7-1"	"ID=PCA_SD_11717"	0
"15MS7-1"	"ID=PCA_SD_12121"	0
"15MS7-1"	"ID=PCA_SD_12471"	0
"15MS7-1"	"ID=PCA_SD_13086"	0
"15MS7-1"	"ID=PCA_SD_13712"	0
"15MS7-1"	"ID=PCA_SD_13802"	0
"15MS7-1"	"ID=PCA_SD_14198"	0
"15MS7-1"	"ID=PCA_SD_14451"	0
"15MS7-1"	"ID=PCA_SD_15024"	0
"15MS7-1"	"ID=PCA_SD_15166"	0
"15MS7-1"	"ID=PCA_SD_15323"	0
"15MS7-1"	"ID=PCA_SD_15364"	0
"15MS7-1"	"ID=PCA_SD_15591"	0
"15MS7-1"	"ID=PCA_SD_15786"	0
"15MS7-1"	"ID=PCA_SD_15968"	0
"15MS7-1"	"ID=PCA_SD_16471"	0
"15MS7-1"	"ID=PCA_SD_17899"	0
"15MS7-1"	"ID=PCA_SD_18442"	0
"15MS7-1"	"ID=PCA_SD_18569"	0
"15MS7-1"	"ID=PCA_SD_18822"	0
"15MS7-1"	"ID=PCA_SD_18894"	0
"15MS7-1"	"ID=PCA_SD_18895"	0
"15MS7-1"	"ID=PCA_SD_19461"	0
"15MS7-1"	"ID=PCA_SD_19782"	0
"15MS7-1"	"ID=PCA_SD_19824"	0
"15MS7-1"	"ID=PCA_SD_20087"	0
"15MS7-1"	"ID=PCA_SD_23000"	0
"15MS7-1"	"ID=PCA_SD_23676"	0
"15MS7-1"	"ID=PCA_SD_23798"	0
"15MS7-1"	"ID=PCA_SD_25526"	0
"15MS7-1"	"ID=PCA_SD_26610"	0.2774567
"15ND19-2"	"ID=PCA_SD_00244"	0
"15ND19-2"	"ID=PCA_SD_00393"	0
"15ND19-2"	"ID=PCA_SD_00521"	0
"15ND19-2"	"ID=PCA_SD_00743"	0
"15ND19-2"	"ID=PCA_SD_01130"	0
"15ND19-2"	"ID=PCA_SD_01254"	0
"15ND19-2"	"ID=PCA_SD_01286"	0
"15ND19-2"	"ID=PCA_SD_01301"	0
"15ND19-2"	"ID=PCA_SD_01474"	0.2319327
"15ND19-2"	"ID=PCA_SD_01511"	0
"15ND19-2"	"ID=PCA_SD_01556"	0
"15ND19-2"	"ID=PCA_SD_01566"	0
"15ND19-2"	"ID=PCA_SD_01630"	0
"15ND19-2"	"ID=PCA_SD_01631"	0
"15ND19-2"	"ID=PCA_SD_01875"	0
"15ND19-2"	"ID=PCA_SD_02106"	0
"15ND19-2"	"ID=PCA_SD_02142"	0
"15ND19-2"	"ID=PCA_SD_02234"	0
"15ND19-2"	"ID=PCA_SD_02299"	0
"15ND19-2"	"ID=PCA_SD_02664"	0
"15ND19-2"	"ID=PCA_SD_02673"	0
"15ND19-2"	"ID=PCA_SD_02756"	0
"15ND19-2"	"ID=PCA_SD_02769"	0
"15ND19-2"	"ID=PCA_SD_02816"	0
"15ND19-2"	"ID=PCA_SD_02952"	0
"15ND19-2"	"ID=PCA_SD_03067"	0
"15ND19-2"	"ID=PCA_SD_03085"	0
"15ND19-2"	"ID=PCA_SD_03105"	0
"15ND19-2"	"ID=PCA_SD_03140"	0
"15ND19-2"	"ID=PCA_SD_03307"	0
"15ND19-2"	"ID=PCA_SD_03708"	0
"15ND19-2"	"ID=PCA_SD_03832"	0
"15ND19-2"	"ID=PCA_SD_03835"	0
"15ND19-2"	"ID=PCA_SD_03891"	0
"15ND19-2"	"ID=PCA_SD_04131"	0
"15ND19-2"	"ID=PCA_SD_04172"	0
"15ND19-2"	"ID=PCA_SD_04212"	0
"15ND19-2"	"ID=PCA_SD_04280"	0
"15ND19-2"	"ID=PCA_SD_04543"	0
"15ND19-2"	"ID=PCA_SD_04554"	0
"15ND19-2"	"ID=PCA_SD_04557"	0
"15ND19-2"	"ID=PCA_SD_04558"	0
"15ND19-2"	"ID=PCA_SD_04695"	0
"15ND19-2"	"ID=PCA_SD_04869"	0
"15ND19-2"	"ID=PCA_SD_05057"	0
"15ND19-2"	"ID=PCA_SD_05389"	0
"15ND19-2"	"ID=PCA_SD_05513"	0
"15ND19-2"	"ID=PCA_SD_06014"	0
"15ND19-2"	"ID=PCA_SD_06058"	0
"15ND19-2"	"ID=PCA_SD_06238"	0
"15ND19-2"	"ID=PCA_SD_06434"	0
"15ND19-2"	"ID=PCA_SD_06484"	0
"15ND19-2"	"ID=PCA_SD_06485"	0
"15ND19-2"	"ID=PCA_SD_06800"	0
"15ND19-2"	"ID=PCA_SD_06812"	0
"15ND19-2"	"ID=PCA_SD_07143"	0
"15ND19-2"	"ID=PCA_SD_08117"	0
"15ND19-2"	"ID=PCA_SD_08173"	0
"15ND19-2"	"ID=PCA_SD_08336"	0
"15ND19-2"	"ID=PCA_SD_08340"	0
"15ND19-2"	"ID=PCA_SD_08423"	0
"15ND19-2"	"ID=PCA_SD_08558"	0
"15ND19-2"	"ID=PCA_SD_08708"	0
"15ND19-2"	"ID=PCA_SD_08963"	0
"15ND19-2"	"ID=PCA_SD_09395"	0
"15ND19-2"	"ID=PCA_SD_09846"	0
"15ND19-2"	"ID=PCA_SD_09847"	0
"15ND19-2"	"ID=PCA_SD_10264"	0
"15ND19-2"	"ID=PCA_SD_10938"	0
"15ND19-2"	"ID=PCA_SD_11228"	0
"15ND19-2"	"ID=PCA_SD_11442"	0
"15ND19-2"	"ID=PCA_SD_11717"	0
"15ND19-2"	"ID=PCA_SD_12121"	0
"15ND19-2"	"ID=PCA_SD_12471"	0
"15ND19-2"	"ID=PCA_SD_13086"	0
"15ND19-2"	"ID=PCA_SD_13712"	0
"15ND19-2"	"ID=PCA_SD_13802"	0
"15ND19-2"	"ID=PCA_SD_14198"	0
"15ND19-2"	"ID=PCA_SD_14451"	0
"15ND19-2"	"ID=PCA_SD_15024"	0
"15ND19-2"	"ID=PCA_SD_15166"	0
"15ND19-2"	"ID=PCA_SD_15323"	0
"15ND19-2"	"ID=PCA_SD_15364"	0
"15ND19-2"	"ID=PCA_SD_15591"	0
"15ND19-2"	"ID=PCA_SD_15786"	0
"15ND19-2"	"ID=PCA_SD_15968"	0
"15ND19-2"	"ID=PCA_SD_16471"	0
"15ND19-2"	"ID=PCA_SD_17899"	0
"15ND19-2"	"ID=PCA_SD_18442"	0
"15ND19-2"	"ID=PCA_SD_18569"	0
"15ND19-2"	"ID=PCA_SD_18822"	0
"15ND19-2"	"ID=PCA_SD_18894"	0
"15ND19-2"	"ID=PCA_SD_18895"	0
"15ND19-2"	"ID=PCA_SD_19461"	0
"15ND19-2"	"ID=PCA_SD_19782"	0
"15ND19-2"	"ID=PCA_SD_19824"	0
"15ND19-2"	"ID=PCA_SD_20087"	0
"15ND19-2"	"ID=PCA_SD_23000"	0
"15ND19-2"	"ID=PCA_SD_23676"	0
"15ND19-2"	"ID=PCA_SD_23798"	0
"15ND19-2"	"ID=PCA_SD_25526"	0.0284302
"15ND19-2"	"ID=PCA_SD_26610"	0
"15ND19-5"	"ID=PCA_SD_00244"	0
"15ND19-5"	"ID=PCA_SD_00393"	0
"15ND19-5"	"ID=PCA_SD_00521"	0
"15ND19-5"	"ID=PCA_SD_00743"	0
"15ND19-5"	"ID=PCA_SD_01130"	0
"15ND19-5"	"ID=PCA_SD_01254"	0
"15ND19-5"	"ID=PCA_SD_01286"	0
"15ND19-5"	"ID=PCA_SD_01301"	0
"15ND19-5"	"ID=PCA_SD_01474"	0.1260505
"15ND19-5"	"ID=PCA_SD_01511"	0
"15ND19-5"	"ID=PCA_SD_01556"	0
"15ND19-5"	"ID=PCA_SD_01566"	0
"15ND19-5"	"ID=PCA_SD_01630"	0
"15ND19-5"	"ID=PCA_SD_01631"	0
"15ND19-5"	"ID=PCA_SD_01875"	0
"15ND19-5"	"ID=PCA_SD_02106"	0
"15ND19-5"	"ID=PCA_SD_02142"	0
"15ND19-5"	"ID=PCA_SD_02234"	0
"15ND19-5"	"ID=PCA_SD_02299"	0
"15ND19-5"	"ID=PCA_SD_02664"	0
"15ND19-5"	"ID=PCA_SD_02673"	0
"15ND19-5"	"ID=PCA_SD_02756"	0
"15ND19-5"	"ID=PCA_SD_02769"	0
"15ND19-5"	"ID=PCA_SD_02816"	0
"15ND19-5"	"ID=PCA_SD_02952"	0
"15ND19-5"	"ID=PCA_SD_03067"	0
"15ND19-5"	"ID=PCA_SD_03085"	0
"15ND19-5"	"ID=PCA_SD_03105"	0
"15ND19-5"	"ID=PCA_SD_03140"	0
"15ND19-5"	"ID=PCA_SD_03307"	0
"15ND19-5"	"ID=PCA_SD_03708"	0
"15ND19-5"	"ID=PCA_SD_03832"	0
"15ND19-5"	"ID=PCA_SD_03835"	0
"15ND19-5"	"ID=PCA_SD_03891"	0
"15ND19-5"	"ID=PCA_SD_04131"	0
"15ND19-5"	"ID=PCA_SD_04172"	0
"15ND19-5"	"ID=PCA_SD_04212"	0
"15ND19-5"	"ID=PCA_SD_04280"	0
"15ND19-5"	"ID=PCA_SD_04543"	0
"15ND19-5"	"ID=PCA_SD_04554"	0
"15ND19-5"	"ID=PCA_SD_04557"	0
"15ND19-5"	"ID=PCA_SD_04558"	0
"15ND19-5"	"ID=PCA_SD_04695"	0
"15ND19-5"	"ID=PCA_SD_04869"	0
"15ND19-5"	"ID=PCA_SD_05057"	0
"15ND19-5"	"ID=PCA_SD_05389"	0
"15ND19-5"	"ID=PCA_SD_05513"	0
"15ND19-5"	"ID=PCA_SD_06014"	0
"15ND19-5"	"ID=PCA_SD_06058"	0
"15ND19-5"	"ID=PCA_SD_06238"	0
"15ND19-5"	"ID=PCA_SD_06434"	0
"15ND19-5"	"ID=PCA_SD_06484"	0
"15ND19-5"	"ID=PCA_SD_06485"	0
"15ND19-5"	"ID=PCA_SD_06800"	0
"15ND19-5"	"ID=PCA_SD_06812"	0
"15ND19-5"	"ID=PCA_SD_07143"	0
"15ND19-5"	"ID=PCA_SD_08117"	0
"15ND19-5"	"ID=PCA_SD_08173"	0
"15ND19-5"	"ID=PCA_SD_08336"	0
"15ND19-5"	"ID=PCA_SD_08340"	0
"15ND19-5"	"ID=PCA_SD_08423"	0
"15ND19-5"	"ID=PCA_SD_08558"	0
"15ND19-5"	"ID=PCA_SD_08708"	0
"15ND19-5"	"ID=PCA_SD_08963"	0
"15ND19-5"	"ID=PCA_SD_09395"	0
"15ND19-5"	"ID=PCA_SD_09846"	0
"15ND19-5"	"ID=PCA_SD_09847"	0
"15ND19-5"	"ID=PCA_SD_10264"	0
"15ND19-5"	"ID=PCA_SD_10938"	0
"15ND19-5"	"ID=PCA_SD_11228"	0
"15ND19-5"	"ID=PCA_SD_11442"	0
"15ND19-5"	"ID=PCA_SD_11717"	0
"15ND19-5"	"ID=PCA_SD_12121"	0
"15ND19-5"	"ID=PCA_SD_12471"	0
"15ND19-5"	"ID=PCA_SD_13086"	0
"15ND19-5"	"ID=PCA_SD_13712"	0
"15ND19-5"	"ID=PCA_SD_13802"	0
"15ND19-5"	"ID=PCA_SD_14198"	0
"15ND19-5"	"ID=PCA_SD_14451"	0
"15ND19-5"	"ID=PCA_SD_15024"	0
"15ND19-5"	"ID=PCA_SD_15166"	0
"15ND19-5"	"ID=PCA_SD_15323"	0
"15ND19-5"	"ID=PCA_SD_15364"	0
"15ND19-5"	"ID=PCA_SD_15591"	0
"15ND19-5"	"ID=PCA_SD_15786"	0
"15ND19-5"	"ID=PCA_SD_15968"	0
"15ND19-5"	"ID=PCA_SD_16471"	0
"15ND19-5"	"ID=PCA_SD_17899"	0
"15ND19-5"	"ID=PCA_SD_18442"	0
"15ND19-5"	"ID=PCA_SD_18569"	0
"15ND19-5"	"ID=PCA_SD_18822"	0
"15ND19-5"	"ID=PCA_SD_18894"	0
"15ND19-5"	"ID=PCA_SD_18895"	0
"15ND19-5"	"ID=PCA_SD_19461"	0
"15ND19-5"	"ID=PCA_SD_19782"	0
"15ND19-5"	"ID=PCA_SD_19824"	0
"15ND19-5"	"ID=PCA_SD_20087"	0
"15ND19-5"	"ID=PCA_SD_23000"	0
"15ND19-5"	"ID=PCA_SD_23676"	0
"15ND19-5"	"ID=PCA_SD_23798"	0
"15ND19-5"	"ID=PCA_SD_25526"	0
"15ND19-5"	"ID=PCA_SD_26610"	0
"15ND20-3"	"ID=PCA_SD_00244"	0
"15ND20-3"	"ID=PCA_SD_00393"	0
"15ND20-3"	"ID=PCA_SD_00521"	0
"15ND20-3"	"ID=PCA_SD_00743"	0
"15ND20-3"	"ID=PCA_SD_01130"	0
"15ND20-3"	"ID=PCA_SD_01254"	0
"15ND20-3"	"ID=PCA_SD_01286"	0
"15ND20-3"	"ID=PCA_SD_01301"	0
"15ND20-3"	"ID=PCA_SD_01474"	0.1731091
"15ND20-3"	"ID=PCA_SD_01511"	0
"15ND20-3"	"ID=PCA_SD_01556"	0
"15ND20-3"	"ID=PCA_SD_01566"	0
"15ND20-3"	"ID=PCA_SD_01630"	0
"15ND20-3"	"ID=PCA_SD_01631"	0
"15ND20-3"	"ID=PCA_SD_01875"	0
"15ND20-3"	"ID=PCA_SD_02106"	0
"15ND20-3"	"ID=PCA_SD_02142"	0
"15ND20-3"	"ID=PCA_SD_02234"	0
"15ND20-3"	"ID=PCA_SD_02299"	0
"15ND20-3"	"ID=PCA_SD_02664"	0
"15ND20-3"	"ID=PCA_SD_02673"	0
"15ND20-3"	"ID=PCA_SD_02756"	0
"15ND20-3"	"ID=PCA_SD_02769"	0
"15ND20-3"	"ID=PCA_SD_02816"	0
"15ND20-3"	"ID=PCA_SD_02952"	0
"15ND20-3"	"ID=PCA_SD_03067"	0
"15ND20-3"	"ID=PCA_SD_03085"	0
"15ND20-3"	"ID=PCA_SD_03105"	0
"15ND20-3"	"ID=PCA_SD_03140"	0.0381773
"15ND20-3"	"ID=PCA_SD_03307"	0
"15ND20-3"	"ID=PCA_SD_03708"	0
"15ND20-3"	"ID=PCA_SD_03832"	0
"15ND20-3"	"ID=PCA_SD_03835"	0
"15ND20-3"	"ID=PCA_SD_03891"	0
"15ND20-3"	"ID=PCA_SD_04131"	0
"15ND20-3"	"ID=PCA_SD_04172"	0
"15ND20-3"	"ID=PCA_SD_04212"	0
"15ND20-3"	"ID=PCA_SD_04280"	0
"15ND20-3"	"ID=PCA_SD_04543"	0
"15ND20-3"	"ID=PCA_SD_04554"	0
"15ND20-3"	"ID=PCA_SD_04557"	0
"15ND20-3"	"ID=PCA_SD_04558"	0
"15ND20-3"	"ID=PCA_SD_04695"	0
"15ND20-3"	"ID=PCA_SD_04869"	0
"15ND20-3"	"ID=PCA_SD_05057"	0
"15ND20-3"	"ID=PCA_SD_05389"	0
"15ND20-3"	"ID=PCA_SD_05513"	0
"15ND20-3"	"ID=PCA_SD_06014"	0
"15ND20-3"	"ID=PCA_SD_06058"	0
"15ND20-3"	"ID=PCA_SD_06238"	0
"15ND20-3"	"ID=PCA_SD_06434"	0
"15ND20-3"	"ID=PCA_SD_06484"	0
"15ND20-3"	"ID=PCA_SD_06485"	0
"15ND20-3"	"ID=PCA_SD_06800"	0
"15ND20-3"	"ID=PCA_SD_06812"	0
"15ND20-3"	"ID=PCA_SD_07143"	0
"15ND20-3"	"ID=PCA_SD_08117"	0
"15ND20-3"	"ID=PCA_SD_08173"	0
"15ND20-3"	"ID=PCA_SD_08336"	0
"15ND20-3"	"ID=PCA_SD_08340"	0
"15ND20-3"	"ID=PCA_SD_08423"	0
"15ND20-3"	"ID=PCA_SD_08558"	0
"15ND20-3"	"ID=PCA_SD_08708"	0
"15ND20-3"	"ID=PCA_SD_08963"	0
"15ND20-3"	"ID=PCA_SD_09395"	0
"15ND20-3"	"ID=PCA_SD_09846"	0
"15ND20-3"	"ID=PCA_SD_09847"	0
"15ND20-3"	"ID=PCA_SD_10264"	0
"15ND20-3"	"ID=PCA_SD_10938"	0
"15ND20-3"	"ID=PCA_SD_11228"	0
"15ND20-3"	"ID=PCA_SD_11442"	0
"15ND20-3"	"ID=PCA_SD_11717"	0
"15ND20-3"	"ID=PCA_SD_12121"	0
"15ND20-3"	"ID=PCA_SD_12471"	0
"15ND20-3"	"ID=PCA_SD_13086"	0
"15ND20-3"	"ID=PCA_SD_13712"	0
"15ND20-3"	"ID=PCA_SD_13802"	0
"15ND20-3"	"ID=PCA_SD_14198"	0
"15ND20-3"	"ID=PCA_SD_14451"	0
"15ND20-3"	"ID=PCA_SD_15024"	0
"15ND20-3"	"ID=PCA_SD_15166"	0
"15ND20-3"	"ID=PCA_SD_15323"	0
"15ND20-3"	"ID=PCA_SD_15364"	0
"15ND20-3"	"ID=PCA_SD_15591"	0
"15ND20-3"	"ID=PCA_SD_15786"	0
"15ND20-3"	"ID=PCA_SD_15968"	0
"15ND20-3"	"ID=PCA_SD_16471"	0
"15ND20-3"	"ID=PCA_SD_17899"	0
"15ND20-3"	"ID=PCA_SD_18442"	0
"15ND20-3"	"ID=PCA_SD_18569"	0
"15ND20-3"	"ID=PCA_SD_18822"	0
"15ND20-3"	"ID=PCA_SD_18894"	0
"15ND20-3"	"ID=PCA_SD_18895"	0
"15ND20-3"	"ID=PCA_SD_19461"	0
"15ND20-3"	"ID=PCA_SD_19782"	0.7064018
"15ND20-3"	"ID=PCA_SD_19824"	0
"15ND20-3"	"ID=PCA_SD_20087"	0
"15ND20-3"	"ID=PCA_SD_23000"	0
"15ND20-3"	"ID=PCA_SD_23676"	0
"15ND20-3"	"ID=PCA_SD_23798"	0
"15ND20-3"	"ID=PCA_SD_25526"	1
"15ND20-3"	"ID=PCA_SD_26610"	0
"15ND20-4"	"ID=PCA_SD_00244"	0
"15ND20-4"	"ID=PCA_SD_00393"	0
"15ND20-4"	"ID=PCA_SD_00521"	0
"15ND20-4"	"ID=PCA_SD_00743"	0
"15ND20-4"	"ID=PCA_SD_01130"	0
"15ND20-4"	"ID=PCA_SD_01254"	0
"15ND20-4"	"ID=PCA_SD_01286"	0
"15ND20-4"	"ID=PCA_SD_01301"	0
"15ND20-4"	"ID=PCA_SD_01474"	0.1193278
"15ND20-4"	"ID=PCA_SD_01511"	0
"15ND20-4"	"ID=PCA_SD_01556"	0
"15ND20-4"	"ID=PCA_SD_01566"	0
"15ND20-4"	"ID=PCA_SD_01630"	0
"15ND20-4"	"ID=PCA_SD_01631"	0
"15ND20-4"	"ID=PCA_SD_01875"	0
"15ND20-4"	"ID=PCA_SD_02106"	0
"15ND20-4"	"ID=PCA_SD_02142"	0
"15ND20-4"	"ID=PCA_SD_02234"	0
"15ND20-4"	"ID=PCA_SD_02299"	0
"15ND20-4"	"ID=PCA_SD_02664"	0
"15ND20-4"	"ID=PCA_SD_02673"	0
"15ND20-4"	"ID=PCA_SD_02756"	0
"15ND20-4"	"ID=PCA_SD_02769"	0
"15ND20-4"	"ID=PCA_SD_02816"	0
"15ND20-4"	"ID=PCA_SD_02952"	0
"15ND20-4"	"ID=PCA_SD_03067"	0
"15ND20-4"	"ID=PCA_SD_03085"	0
"15ND20-4"	"ID=PCA_SD_03105"	0
"15ND20-4"	"ID=PCA_SD_03140"	0
"15ND20-4"	"ID=PCA_SD_03307"	0
"15ND20-4"	"ID=PCA_SD_03708"	0
"15ND20-4"	"ID=PCA_SD_03832"	0
"15ND20-4"	"ID=PCA_SD_03835"	0
"15ND20-4"	"ID=PCA_SD_03891"	0
"15ND20-4"	"ID=PCA_SD_04131"	0
"15ND20-4"	"ID=PCA_SD_04172"	0
"15ND20-4"	"ID=PCA_SD_04212"	0
"15ND20-4"	"ID=PCA_SD_04280"	0
"15ND20-4"	"ID=PCA_SD_04543"	0
"15ND20-4"	"ID=PCA_SD_04554"	0
"15ND20-4"	"ID=PCA_SD_04557"	0
"15ND20-4"	"ID=PCA_SD_04558"	0
"15ND20-4"	"ID=PCA_SD_04695"	0
"15ND20-4"	"ID=PCA_SD_04869"	0
"15ND20-4"	"ID=PCA_SD_05057"	0
"15ND20-4"	"ID=PCA_SD_05389"	0
"15ND20-4"	"ID=PCA_SD_05513"	0
"15ND20-4"	"ID=PCA_SD_06014"	0
"15ND20-4"	"ID=PCA_SD_06058"	0
"15ND20-4"	"ID=PCA_SD_06238"	0
"15ND20-4"	"ID=PCA_SD_06434"	0
"15ND20-4"	"ID=PCA_SD_06484"	0
"15ND20-4"	"ID=PCA_SD_06485"	0
"15ND20-4"	"ID=PCA_SD_06800"	0
"15ND20-4"	"ID=PCA_SD_06812"	0
"15ND20-4"	"ID=PCA_SD_07143"	0
"15ND20-4"	"ID=PCA_SD_08117"	0
"15ND20-4"	"ID=PCA_SD_08173"	0
"15ND20-4"	"ID=PCA_SD_08336"	0
"15ND20-4"	"ID=PCA_SD_08340"	0
"15ND20-4"	"ID=PCA_SD_08423"	0
"15ND20-4"	"ID=PCA_SD_08558"	0
"15ND20-4"	"ID=PCA_SD_08708"	0
"15ND20-4"	"ID=PCA_SD_08963"	0
"15ND20-4"	"ID=PCA_SD_09395"	0
"15ND20-4"	"ID=PCA_SD_09846"	0
"15ND20-4"	"ID=PCA_SD_09847"	0
"15ND20-4"	"ID=PCA_SD_10264"	0
"15ND20-4"	"ID=PCA_SD_10938"	0
"15ND20-4"	"ID=PCA_SD_11228"	0
"15ND20-4"	"ID=PCA_SD_11442"	0
"15ND20-4"	"ID=PCA_SD_11717"	0
"15ND20-4"	"ID=PCA_SD_12121"	0
"15ND20-4"	"ID=PCA_SD_12471"	0
"15ND20-4"	"ID=PCA_SD_13086"	0
"15ND20-4"	"ID=PCA_SD_13712"	0
"15ND20-4"	"ID=PCA_SD_13802"	0
"15ND20-4"	"ID=PCA_SD_14198"	0
"15ND20-4"	"ID=PCA_SD_14451"	0
"15ND20-4"	"ID=PCA_SD_15024"	0
"15ND20-4"	"ID=PCA_SD_15166"	0
"15ND20-4"	"ID=PCA_SD_15323"	0
"15ND20-4"	"ID=PCA_SD_15364"	0
"15ND20-4"	"ID=PCA_SD_15591"	0
"15ND20-4"	"ID=PCA_SD_15786"	0
"15ND20-4"	"ID=PCA_SD_15968"	0
"15ND20-4"	"ID=PCA_SD_16471"	0
"15ND20-4"	"ID=PCA_SD_17899"	0
"15ND20-4"	"ID=PCA_SD_18442"	0
"15ND20-4"	"ID=PCA_SD_18569"	0
"15ND20-4"	"ID=PCA_SD_18822"	0
"15ND20-4"	"ID=PCA_SD_18894"	0
"15ND20-4"	"ID=PCA_SD_18895"	0
"15ND20-4"	"ID=PCA_SD_19461"	0
"15ND20-4"	"ID=PCA_SD_19782"	0
"15ND20-4"	"ID=PCA_SD_19824"	0
"15ND20-4"	"ID=PCA_SD_20087"	0
"15ND20-4"	"ID=PCA_SD_23000"	0
"15ND20-4"	"ID=PCA_SD_23676"	0
"15ND20-4"	"ID=PCA_SD_23798"	0
"15ND20-4"	"ID=PCA_SD_25526"	0
"15ND20-4"	"ID=PCA_SD_26610"	0
"15NE8-4"	"ID=PCA_SD_00244"	0
"15NE8-4"	"ID=PCA_SD_00393"	0
"15NE8-4"	"ID=PCA_SD_00521"	0
"15NE8-4"	"ID=PCA_SD_00743"	0
"15NE8-4"	"ID=PCA_SD_01130"	0
